patientId,sampleId,hmfSampleId,deleted,sampleHash
1211,1,HMF001211A,false,c023a20999d995d09eb2dce220358883c89b548dddd5d37f5674002846da8b69
1212,1,HMF001212A,false,dc53cff1504619f3713c2cfc035b208e43a71cace71d928b83262bc13d1a1fc4
1213,1,HMF001213A,false,a6f50ac059bef277ad6f20e2069e736f259bcb20f409ea8f9965ae16d9918eeb
1214,1,HMF001214A,false,ed8fc7d9ce909b8dafa340943d1ebca0fbfe2c334e37f20ab82f0882e7df4f55
1215,1,HMF001215A,false,3a76c209c7c009241615be4975c4843073cbf1192235aa06b385c16c40a13e26
1216,1,HMF001216A,false,88610b1ff5e4309b6468908c3a3ebd6b50ebc48832df47a58c0490895fbfca56
1217,1,HMF001217A,false,0cba8bd5ec40eb0b86a7e4e991360a6de7b19224f1c4fb7fc561cd4671782ca5
1218,1,HMF001218A,false,f8126014486c92ef8c08b039509e46322b8e5f74963bd6caafac9e23bdeca755
1219,1,HMF001219A,false,8bbe029626c78580fcd7bd5cc1356e7fbbec7ef2cec35ec1039b1b8f388af2f1
1220,1,HMF001220A,false,9bc8f913406f3ee42c0282699e402cd861ba81a6346186497a2978752fda8461
1221,1,HMF001221A,false,cd1ee4dbf5cfa7fee57b7525f8da5e72885008f827f6ccf4e007c15f7d3b3067
1222,1,HMF001222A,false,0e2927e2cab838e23e59a4b92e552bb6b2236c30d5bf2225023a79ab15974c43
1223,1,HMF001223A,false,356c5f8b7daa90a16ba0c1d5c5dd761b4dad1cf029a21f33f9d02c6afd5c3790
1223,2,HMF001223B,false,cf8c749b32759866c767846082940a67ef644450bc4992fb01bc9f03e9e0bb83
1223,3,HMF001223C,false,e6110ae787860ddcd4704090df45b9d4e65cf2c6b6ca366f8f72f8d4405f7438
1224,1,HMF001224A,false,049407154f89ee01ad327c77d1cb7d2670a7caf52b7663761825512b05a22ae0
1225,1,HMF001225A,false,141d4dae547323c2994be17fdb4b37984a19faa8863355c106eea11dd194e9dc
1226,1,HMF001226A,false,8164ee36ba4faaff2257725ca0dbe1ca98c25f114909ea76793eb91900df5e32
1227,1,HMF001227A,false,bf4264330b4415403545007e5653baef2a69407cc0b848b7cf4886e187e8bfa0
1228,1,HMF001228A,false,a6c563bd14db09b6bf49add2d3a54f40d83d9d077ed268f4fea511f248f258c6
1229,1,HMF001229A,false,170c43c9b7c5995fe7ff4559b750f2d0a512b61625e6cb5c1960411b4a80f66c
1230,1,HMF001230A,false,486a2717c163aeaca16ec895e83af3766a2b1ff7c99755d536833016f27372fe
1231,1,HMF001231A,false,ddad9765a58492ab5fb5ff978a41483e01abc87722a8024f7b34a5bd21e0d8fe
1232,1,HMF001232A,false,cb0a37fc5d41e7b53e4c3b6bcae36f907797fbf70ac339002461ab987af3e03d
1233,1,HMF001233A,false,12fc0702de8f48fefb972252a5485385d3ae4388c6bcaf45d72013dcaa08bf94
1234,1,HMF001234A,false,1eba4d605de4f8361a1c1b8a9a4de49349b153c1c9dae0c7ab92b278a6fc0050
1235,1,HMF001235A,false,9d2d55deaea15c31f270185779e0647fd78c7a1edc95ef0f40b8ced76e3cb875
1236,1,HMF001236A,false,833b966dd992335f46383b5e6cb992acec5f4c65aae4655a907b590daa6d3ef4
1237,1,HMF001237A,false,7d2d0f00ee1bc108623b119de563ce0ecbfbe87e95f16d43277f0c98c842d119
1238,1,HMF001238A,false,a735674ca5c3967ce46a0814ab9069bc52ae20715f090c91f781ba12776b584e
1239,1,HMF001239A,false,db01922e7d8e714b210d28b4fb909779f8f459bf051d42be2507c345ee750991
1240,1,HMF001240A,false,0d025fec9e9acd7cdf10769b9e2fc87caa39601822232bfbbf4386fcbfcc9d52
1241,1,HMF001241A,false,f2635f65172084c65bbfe8570565d81455d268a25b0f0cf086b8121256fdf6ba
1242,1,HMF001242A,false,1176a6fdf33c361c28c7e912b6a62daca6813577e3044234cb88a1ac51315265
1243,1,HMF001243A,false,0b804d21f7d7bd6ae205999e158b603cb5c770e7e74727d3c6d461d081b9ef5f
1244,1,HMF001244A,false,fea0528fa85f0dbf81886ae30c43e7f004428a2b59137dc8d7b706ee94c39d5c
1245,1,HMF001245A,false,d03358c6296a252a5d202b5a694eebe0f4a3d8a21f7e90ea52243ae9812bb9f1
1245,2,HMF001245B,false,89af12ade5bec51457187e02233a8978632aaba1617b15cd7e14937b920faf70
1246,1,HMF001246A,false,748543d405e66366409ee74bcadc3546fcea7049014dc52e17853151caebc5ff
1247,1,HMF001247A,false,93d1d0c0f1cc166ca7ea4c17c6b343c734307c499ba6be253ccb39787335eb92
1248,1,HMF001248A,false,465daffab6a52deb2d87fffb2a6264f3142e80e7a9b23dfb6edeb1229eb9d737
1249,1,HMF001249A,false,2230cb552017418b15a7157267d734d71d4e1ec27fe619d40cb61311568c01c1
1249,2,HMF001249B,false,f89b71471d86d09c0a211591213e83a3d48960939659d7a9a58fc24e794d3433
1250,1,HMF001250A,false,0391e27c12a6008eab7ea999d45659a5d71aff86d9453105ee16ece48c1e1aea
1251,1,HMF001251A,false,272c5a7e481bd623e948fb6d7a51d15600f285f9e44d4b14ec396bad89cba5d8
1252,1,HMF001252A,false,d9ebe1cb6c79927029b1fca7892eff81b665d991fb64e823234a9eecc5dee221
1253,1,HMF001253A,false,2a67d718033bc6f861ab321301bf0c05ef2a944c6e9262af8740060b82fc9abd
1253,2,HMF001253B,false,18f66644a4928c1fd4c2ba1994fddd7fb11bc3bf59536d35a29e92e376c1d929
1254,1,HMF001254A,false,ab96ad573725405277dfe7ae4b1f2307ef0aeaea0efc8f8b741db2ba51ad1268
1255,1,HMF001255A,false,8b403ef10a2b48547c20ff85d191d1b554e900671e8254ed5b3de0ef0b30281a
1256,1,HMF001256A,false,30420a77076f18c90da28655595f3e87fa98ef89f5a6f7047c18f17ea391c255
1257,1,HMF001257A,false,ca692276cb4ec28283602bad220c91dded6984be634fbf9395aff19158d062f8
1258,1,HMF001258A,false,261b65f26a1c24fb6ae0ac5e79daab01a2aac85a2c0e815ac62899b88e02654a
1259,1,HMF001259A,false,aafaabb5928ff1dd86471896ee93eac3e92f4bcb94ebd86c317268bb0cbc86ab
1260,1,HMF001260A,false,fe9105d9aa30a1960bf8e8567e6892c72339ae333cf7a3bd74a73824f4d4a755
1261,1,HMF001261A,false,d8262420063cabad550a0cac564616b33640071d919b45a9074ebf7ef43714cc
1262,1,HMF001262A,false,5c4d31c488f1117d4b8561b538c690082496744e40082eaea63dcc21f644ef0a
1263,1,HMF001263A,false,6e6e97619958e0dade13b1d220186fdb5649d37cae39ba738b17f69bbad611ef
1264,1,HMF001264A,false,0f21a853072fe0260b60be5d0966b0678f07a5c1a85466a74c610199978b0d94
1265,1,HMF001265A,false,7cff4b22b96b4504012baf3ed1fdd865741bbaaf1f32d1939cf04382a7174619
1266,1,HMF001266A,false,ec4767afc10bdc32fb344bbc94e25b458ca0eb77872c04801d7c190694444ab5
1267,1,HMF001267A,false,d71f19a0fc34bea7f5db323beec86941239d0a147c6eee39e0994a3015ac5e57
1268,1,HMF001268A,false,4ca5827c13d199c781f5603af8d881975177392c6c843c8b8cde5abb3b4ab2da
1268,2,HMF001268B,false,615054c4584fa58d31ff5bd582b889f91946c71ba88fd2cab40331ab677d14db
1269,1,HMF001269A,false,bec324808ae53579593ecd87b49a5251f590b3949890152fff5e150ef62d65e3
1270,1,HMF001270A,false,9106d84c57e9750490f0935d707a92d52c7d0a7723ec141cca11c8d05e8aa357
1271,1,HMF001271A,false,76d25852f3bb56c546ad5510cbd4c5567058d422203425477ffa740ebf64085e
1272,1,HMF001272A,false,002b6b2b67266a5b22c052e60dc33ed6b8419e8045b4f96e507db23ea81cd564
1272,2,HMF001272B,false,962dd2e41e42878d439b3ba8302d5e8eaeada2dc64e7d196d3c024b4290a5f84
1273,1,HMF001273A,false,6966117ff684eb7dc44b4d280caa7f6a554cec4c2506f06570a3a672512628cb
1274,1,HMF001274A,false,57fe19d91398f17ac760e47e882c2457b992f773d85582bc8e83f277fcf5b3b1
1275,1,HMF001275A,false,dfb8015be11f3bed9471fe24807b4822b0240705c175b9b2753f0a392c4e50fb
1276,1,HMF001276A,false,6501287b818b9ab3eb03264f1b98afc9a0a00f9386e2232f96aadcded27ab43f
1277,1,HMF001277A,false,79b5b64c7ae5a9eafd13d3cbedadebb400603dd3e0a5a35a6c714f48d3e2b265
1278,1,HMF001278A,false,b023c3f16643e7f605763978f382456af19efd48fe1b76a63d5950722490efef
1279,1,HMF001279A,false,b0c66c8478214fa32f5a75bde5f27222970b35038055d371daba69dfc5230ca2
1280,1,HMF001280A,false,f68b2133fc64fad8ef89984f496a9d56916eef4867e09ccd7d19803449744e2e
1281,1,HMF001281A,false,7dca1049f831175ed585cb21d055d34bcdaee8e99f197bc22a890d6c86c98e39
1282,1,HMF001282A,false,107c1ae7476d59027a18a83ec0292fd4a9aa68429e7e7cf3f9c4a6184a34a2c8
1283,1,HMF001283A,false,fca5684e9056799460e325e8b73023b0a1d8876ad7f51331b78950495c687719
1284,1,HMF001284A,false,9fc64b55fa3c4754b3e67da54ddf4e3a4fe1df45881fedd9a1e5ecc266208fb4
1285,1,HMF001285A,false,3344755b43fcc4048e082581c1b4f106b2c1337ab2b13efa693336185005e309
1286,1,HMF001286A,false,4fc4f5378c4425152142d37bf0526757dde51a117f13fc50a70e42720a1e9497
1286,2,HMF001286B,false,f50aca42e91db41ea881f80ff980eb41de52f6b0dd9477d3310a54be3152d80c
1287,1,HMF001287A,false,4f64df28e6aa2903e17c3f47fdd837cef405e898aeea18292bf6fe304f1f7aa9
1288,1,HMF001288A,false,2953688f88b8702eb639c136f553a7c7ae390c537239b401784bc501c1f5cee2
1288,2,HMF001288B,false,0fcc06fc7b2df9a242b93944ceca8644d5694fc10db0888f23e63648c8d58189
1289,1,HMF001289A,false,517c9b3bf30fa61b1a4b3fbe9d38159bc9cbf7db55dc76e2e4807da001141f08
1290,1,HMF001290A,false,4fd05c61b06d46650a8741e54ace28715f19ac4bd1771ff447238ae0b542caca
1291,1,HMF001291A,false,2b905c95ef1fb37d2aa814be9f65c6ae165e481bd62668da921584b1bf9f6b9a
1292,1,HMF001292A,false,40c1af66917362c4171719ff78289d4fbb3e82438765682056fed07517635c70
1293,1,HMF001293A,false,67cd9d1afdbcec6c43f436003e40ac2be39c9932b9929390cbbc768751f49a25
1294,1,HMF001294A,false,8995b20b53f5eaf4c5556f7fd6f26a407eed3afa55b2c66b3aec9176c8af8fe4
1295,1,HMF001295A,false,094d226c6ccb5cc50a905c55fae6690e6d14d62bec8642f315e824fb4839cad9
1296,1,HMF001296A,false,1e81f17c43c4655ba0dfbe9efa07d4106b62c07631b7f72d21b6578aa9b125da
1297,1,HMF001297A,false,0b9867f4da6e399517964622dc3afc0eb74ea41d66bb064a9c1526da42ccee14
1298,1,HMF001298A,false,dc787ee762589536d065028df95f88bdcb8788bc6f22185e4ee1d8d6e28c3fcc
1299,1,HMF001299A,false,236e6f74dbba9bf8d29b2e3fa2da28c42565c2de875c52e3974f648d50973d26
1300,1,HMF001300A,false,927cd58f32282bc1df5e2d290b1373f9b3f5c5766271537b9c8fd5751b9577eb
1301,1,HMF001301A,false,0f09a2dce887a79f787f28d06c29fef77edcf4990c327f0a18556abe30c0af5e
1302,1,HMF001302A,false,eac70b24fa1116f2fc19ede974e97c47bdf24fe5427149b2b5b6b16d49faf8e8
1303,1,HMF001303A,false,88ae8a654a71c613f1db5eaa1d82776bff7b3fccdb4f228af72bc29c7a5379cf
1304,1,HMF001304A,false,5714bb7b8172cf25770c2b326324264eab27d1567daee664ece68d3836780d0c
1305,1,HMF001305A,false,3277bf5c71db48564703e392a470f7cdc2e998360146339f0e8d44b306823200
1306,1,HMF001306A,false,b7ab40664d05b5ce406f78f49b253f334297e4f840392a72aabb3b32bfcdad71
1307,1,HMF001307A,false,501364ea141d993b4baf421fae1df5a0cfbc8dcc8b8d89020fe7558a00f2ad50
1307,2,HMF001307B,false,eebc0dcbf19714e3608e741751ab5c5a7a652ea6b56c8b7e01abbb8c70fcd779
1308,1,HMF001308A,false,2ba9299d46858634d073d8561c0bb573a0ad5f031aee373c0e224e380f7802ae
1309,1,HMF001309A,false,47ca4a57094e93213598de7e5c5138f91540902a12d20367d9d3778569b259f1
1310,1,HMF001310A,false,9e66090d53dae6ab2187c64e51f34120480983f0c2c1c1f6f5825489207f4fae
1311,1,HMF001311A,false,8fd455bf0dc80271dd5037226fb558be049e949adc366d4f06c6be58326b84a2
1311,2,HMF001311B,false,9aabdeadda0e5925ebbb23d5594a339049a3a579a471c59d6e0883cd5542fb9f
1312,1,HMF001312A,false,ef0b6bdf2bf7bbfd00222f20f6ae4cb891cf4a547dca92490289539cce699fdd
1313,1,HMF001313A,false,2d5aafec18318aafe3fa3e5212e5f8b55418bdc59b7686ec0417469fcb7249c8
1314,1,HMF001314A,false,62680df7f91686efc6e11a0b0516d889cba1cd81dc046e95e9e0a1f013bfd0ec
1315,1,HMF001315A,false,50e32810c9c9ef4bd9aad6b095969a7bca83106940d35701208288c942b605e0
1316,1,HMF001316A,false,f32077aed24666e5f05e9a5580a662a1fad75bf18025014f636040444aba78db
1317,1,HMF001317A,false,53bfcd049282918342091e392cc341fdd2882dcafce1143f3c0b966d6eecc797
1318,1,HMF001318A,false,d809d625fc8a88f0da1412e2f81f41cc7a99a6965ec4fdd50e0b05da5e49a689
1319,1,HMF001319A,false,68c0d2109f902f8b77e63d0aac5b91771cb952451a21c1c90ef4c3b57fee93fc
1320,1,HMF001320A,false,a808db50f6fb5e2fb46052cb00b38a19277152b4a04009194b9497f84d7d1a81
1321,1,HMF001321A,false,34ac6a19f943ee62e2c9ed9ab5cac02646b00c84d024f0b01632b3ace2142e24
1322,1,HMF001322A,false,7465276292aefc9c013160fa78922cffe6e3918d4316b5d795ffd2f2e7d0257e
1323,1,HMF001323A,false,f80728b502fd45ef88194654c0cacfa7960d7df3b5ab5204d579d04bc20a53fa
1324,1,HMF001324A,false,bb96ec40334645f085f86bb1c23b07fd25b2b703edebc357f50a600edd3a2384
1325,1,HMF001325A,false,74a9dbad8c6b71a3758cd771255ca94cffd6e3d3e394abcf6a43cb27c4a33dc1
1326,1,HMF001326A,false,bd2968d9a39c12d2f9b7e68f576eeb6d005e0dfd2abbec8a323778a1645f9fa0
1327,1,HMF001327A,false,909d05617c1b4d43808c3818099272aadaec9837208139b563d6d2e309b135f6
1328,1,HMF001328A,false,b49e19b1033798f3305bb5dd5b7392b92bca14131b1ac643b6bc781c03bfcbe2
1329,1,HMF001329A,false,aefce41d9d3f8adffc4f71b144a24663c8232191537882290c7d9624b52e05e1
1330,1,HMF001330A,false,c7f62ed7550867ab304644e7ca9039795b1ef47840df3a4bb008ca14baec5f49
1331,1,HMF001331A,false,c37a90e924b40cc0e87612c35772dd91ec0caf25e16dc2289f070d6d10c3c621
1332,1,HMF001332A,false,4500e6869e46ef526237ac611bac0b8d6606940ce1c562bb34a7d0c724f03b03
1333,1,HMF001333A,false,3d3c50be49874c358f887f6a5cf5e96a9c98bd19f489b13a627567dbbbc992a7
1334,1,HMF001334A,false,727a27eeb835289ec0e3a86d77ca1af4fe5cf70fb35bc2c096bdec2381578b36
1335,1,HMF001335A,false,94b418763278422947e2e8f351a3044b391b10f85883998fd2c380a8a6bd5229
1336,1,HMF001336A,false,a30f07b2f73ec4ccd3d5f671fec2c18f75ab0a404e9543cd170b0ab91b61789b
1337,1,HMF001337A,false,6c36a43d37728fe47bd7d3783295cc9726b59c8f8b415208091bbbbcf3c3c03b
1338,1,HMF001338A,false,aa4312a3ef247912184405c862f200b7eccff36cb58de21470e6096d7a3ba64b
1339,1,HMF001339A,false,050c03b7cbe963334a4f7de8e0e9a37b10bcb3108c704ced2eb8ed2a7b580515
1340,1,HMF001340A,false,ea0ae56ae08f1f8b82fc4050b59a68dbbb730a307903c541a4944190ac4485af
1341,1,HMF001341A,false,3a4147ba23f8f066a74d6dd765829f6dc28924213df6098a3ed1a773b5d75202
1342,1,HMF001342A,false,69b0c260ec2abe3435b44b4c4f30d1fae00b93d6ffa1fce08fc41e3df619c13b
1343,1,HMF001343A,false,84914db9834a8776c07f826ee064ef03e06492506c009a0a094330eb338e0e82
1343,2,HMF001343B,false,9e1f48c26b6e5ab7cb175b09cf767fadd72e36d74a434d8dff1a51a71fcd41eb
1344,1,HMF001344A,false,97058e37eb531ee885a2305bb6e30b50588f410b09f4b0a9cb0a84d5c82b6170
1344,2,HMF001344B,false,0fadd5c3b3cab9ffc2d897791da25a81f5459b37beacbdba1eb881f975ca9c43
1345,1,HMF001345A,false,1140cc2a7938978a59e0c39a67aba8f9bd772aefb5df2763832619135554ec5b
1346,1,HMF001346A,false,66c18b71a5c4292e4cffa0f32ace013a03986ff004251f2e81cb7aaa629003a5
1347,1,HMF001347A,false,fc7fa0b74a617d246dd5b8762c338e9bc4f05ce204177e0e6511c5f8dddc8a27
1348,1,HMF001348A,false,cc5435b7f843bb2141ec7b3c3a76d847ee1124d52123b01c61b5ca95a4dfb146
1349,1,HMF001349A,false,5625dcf4c18af4564a3f6d0e3b724f33f97ad26cf7e2a08ae3f00f9ce919ed75
1350,1,HMF001350A,false,2993e057c84d8ec526f3cb601d8e5c3fef5406c8d75de1dc64e127bd8c2afd27
1351,1,HMF001351A,false,997bbde93cd5148c92dc21967543606d8db94b7ffc4a824eab13448f022820f9
1352,1,HMF001352A,false,e38bc960a118227941f2a27437e90f78bbd30b030a02ec4a19b0b3e185bf7b2d
1353,1,HMF001353A,false,d3bac606cac037e174eb486093ee504d7142ab40a7604c4463d7701004cd4249
1354,1,HMF001354A,false,2bc9e52d20f9b956db9d8543cb201c903140e447c96f317e37860aa28cba9e8a
1355,1,HMF001355A,false,8d6024fcd264294d856ffa618f6c8e8d35936528050cedcd014262eac599be09
1356,1,HMF001356A,false,6c0d920322b37866d76a14a93e303c94a97779b4d1e055609d517a97823b5d83
1357,1,HMF001357A,false,8cb63d70ce06573c0519f2090cd4cccc546d4a1ae429cfd6ed8f28230bf04512
1358,1,HMF001358A,false,703bf10caa62225758e972d30787f5f47836b0b57f83da267fb298bab43f9d81
1359,1,HMF001359A,false,29f04a34e24d3c22b5493dc14e4838fbc69a7bd8df72adf3d2adf1c306ee8304
1360,1,HMF001360A,false,c85830a973615208dc61a7131beeb810bbe63a947200b12d9d8a86e4648f0a29
1361,1,HMF001361A,false,999a8d1f62f882efdbedc60cf738a4eb876f504909bae41e4746bbff60fa8b1c
1362,1,HMF001362A,false,e0616547bbd00eef44721dc65d3a08b364909f4053bc46114a9a4646c59cad7b
1362,2,HMF001362B,false,a424d9be32af611cce7e3a00ab12cf4f2c0129bfab7bbba3668f3d5d6fdf58be
1363,1,HMF001363A,false,2dd768023dfe90a5cf0544b53338bde0c605ffd410ca10e26b6d9c2160c089ee
1364,1,HMF001364A,false,fcfecaebc95cd4a61ad1ab7b535fd94ab254ceb974949a51da06a1ae0935db70
1365,1,HMF001365A,false,85ab95c926f397839108757119d82e5336ddd637954c38afbb811afd0bbd1035
1367,1,HMF001367A,false,d6d03080d8a2d535525c4d4fea9b09ebf99f928b9b962784fa3c69a6d08f794c
1368,1,HMF001368A,false,c36267eaab53b1fc51db120c4df033785b8b5ee00bab1faac6a5639a59c4482c
1369,1,HMF001369A,false,1da33deb9ca68b05dec75b6dfe7ebfa82afc98a0bf0ba15e8f0b5dc9f03490c3
1370,1,HMF001370A,false,da2cf38d09f6ffd2bb3f2a1c7b64e9c55831ce1d88771351df1bfa5af61eddf6
1371,1,HMF001371A,false,faa4b142100bb4c3708de8a84c95cef39611850d8a9f10a851880decdb2e6f83
1372,1,HMF001372A,false,f7bd6d10e63ff3aa6a0496ef44f7b45374afaf1702f7257e892ddded6f20f0f7
1373,1,HMF001373A,false,f78bf033a64a40be3092a2362cf4465371e181c446e2cdafe335987d54066372
1374,1,HMF001374A,false,3b87b27e0521c30d0ac199883489246ebda74a081ea8d507c18d2e3f10d2791b
1375,1,HMF001375A,false,47ded12c2064fe9c640d8443222870a1abe81a1d6ba1f2bd35eef156a12dd0bc
1376,1,HMF001376A,false,431121a5cff9a4380a067c44ad0cf048468944b0da14872ae3982c9c6f55afbc
1377,1,HMF001377A,false,85a4cf6907fd60643e879f0460b2323e0e21349646d97652a3c4d8df04657929
1378,1,HMF001378A,false,e5ba0a7d603b4e788eb4a38003d7b89f592d84fd9b16aad7204c5e1e3cc1b24e
1378,2,HMF001378B,false,7cdf426f7dcc45b16c71b718d264e9fc8f2295a6f73f164999ac7d6ab394f567
1379,1,HMF001379A,false,dbb8d0b8a62d28c494679a12f18dd2c8658b77e42d3eb88e8e3ce970e18b082a
1379,2,HMF001379B,false,e7d5a1252955134b9b09571508cc3f107d42896d741799070b7329c563ad597a
1380,1,HMF001380A,false,5610e8874a79284e80338835dd0ae1cd77eb3af6555da9a40b3caf4c1bcf80a9
1381,1,HMF001381A,false,93aa36e9812c3194ee5fc248c92cb5f96f7f4d87c4c62ba4f8ae1532d3abc8eb
1382,1,HMF001382A,false,1a1c8e3cfe3e308559243e4688c8f7d83a0ffcef4e4f228490da058b8becf32d
1383,1,HMF001383A,false,2a9e07c6366fbcfc396e6b2179876c8fba57978815cd726e5500764573dae774
1384,1,HMF001384A,false,32fd0baa4baf64cc6f227d3359ebca09a69231ad65f45342c6ecbdbd2bf76f2b
1385,1,HMF001385A,false,59abda32521ec0969a00319ac22a1926992dba7c63f01940cb0791cd5fcdaaa0
1386,1,HMF001386A,false,3d7ca10f8745101bee7d902c162df359109cb3bcc91461a1008a24625193fa3d
1387,1,HMF001387A,false,cf1defc789c1d2c02386f1ba19cb706d99f832820101cbdeed1724498e1c1a17
1388,1,HMF001388A,false,bb7ffc8240a3a02ed95d2eabf5f37758249cff51cbd75a51fd60035031592cf0
1389,1,HMF001389A,false,06671143f326422acce78603e293dc517b3103653dc7ca544c8efe52c45a7c18
1390,1,HMF001390A,false,79e3cd95aaa8465a5dabceb9f85364bd601ed28dcb13f18c1f021b7bbd666f02
1391,1,HMF001391A,false,27334549ea982acb5333b4b9589949c17c7fdfe6d42cd462921a7e3b68837dee
1392,1,HMF001392A,false,13b0c285a342c04163c88f0dd70148378d5174c0c75adeb2fbc6677117ab811e
1393,1,HMF001393A,false,472e77acf394a4e6b4f7b34a442882468ae36984431a6f8b5afa77eb39991614
1394,1,HMF001394A,false,7ddd02770b9bfa18fab2351b78c04296067ff07e3f5f9079c9c5f6355b7142a6
1395,1,HMF001395A,false,60fac3ac3cdad0ff7f7cc73805dcd4dc4bdd9bc6d1b4c8dcf4a3292b4f94d2c4
1396,1,HMF001396A,false,34e909dfb4c6b8dce1591a141a4a10504d870fe71e1d4bbae67e192e2fb98824
1396,2,HMF001396B,false,3672a2d4801d60d77936f903614922c4884be6fffc40c0d2f5214d8dd8645aa5
1397,1,HMF001397A,false,ed11fdd4b4097f3607338f55276d34f4a23b416632ab3ec45000998fcdce2dff
1398,1,HMF001398A,false,4d7ecafdaa8ad456068a34fae95b753c478239cf6c1cd804f6dae5f7bf6118b2
1399,1,HMF001399A,false,6a8d80365f76f351da0123c1b1395a7c862189772ff98455d87440e2ddf967a6
1400,1,HMF001400A,false,319cc8ccb1a9b7f060e2578ddbab599776f8a65cb4e4f1399796289b23317eb6
1401,1,HMF001401A,false,ca4419f9a7e98114c17cfade1448c5b65103ef5e0be5433e6f0bab27d5a55320
1402,1,HMF001402A,false,08b30f3a29eb2e3be2a42b49ca2097f91837d18e331b80cec19c8b75aadb256a
1403,1,HMF001403A,false,85ce1edf2818a68e4901d72356a26476dac43681831e8441c07073b6c4e044cd
1404,1,HMF001404A,false,b3cf335f50ce511201884532313b3a286f7cf1c25a6bb0f7faabd0a4a69b6bbc
1405,1,HMF001405A,false,9a1676342a13eb76ae19d65278102a13454a3ebf9688088f73d57a22038d6b93
1406,1,HMF001406A,false,07d2c0735b9b7159f8a1d70d9250c34e764fe838577b45d2528df38079a59689
1407,1,HMF001407A,false,8a8e5ff58ec58324ae9367f5fed9c130d09fb19c57d9a8a0562c188b820e8af3
1408,1,HMF001408A,false,0b1a39883b82b7d7f05a8863b7911af3f1e3b2243d63edce4862790eb5e2a2a1
1409,1,HMF001409A,false,04b14556acdc961f47a2edfa0d9420c22d397b7adfb43992e52d32dcccffbe1c
1410,1,HMF001410A,false,028d687030c227fbf82c44fc42bae390303549993fe782b0b55fd1edf1fb60c2
1410,2,HMF001410B,false,76f126107b98fc9de31695019180e5f71c259779bca9023f68820a9483d6eaae
1411,1,HMF001411A,false,9bd4ab105e3048ca75220a5b5dd55d3bdb58bbd2edc6f265e47e04b10e28d40b
1412,1,HMF001412A,false,15cdab0dec04c32334c13f6cc66ab5ebe144cab087499646602acb3594a9488f
1413,1,HMF001413A,false,84f23c8b6eb9392832151961b16e36021257440c9ab17191147cc10a5436b142
1414,1,HMF001414A,false,937216570874be1521bd2963046bbac1834cf1f8f7e71d349d71d1150ccba4e9
1414,2,HMF001414B,false,d277c1132a76897935aacc093a5da6276c0cc904bcbc3035a19e78433ec6d862
1415,1,HMF001415A,false,e77aac86d5ffc9b3242ad2b91837eebcdc24a54e34db108e0f7b978831db1a85
1416,1,HMF001416A,false,eb5c9fce7d5fff9cbd0c0ee45e85290aeeae724242d31661de94e91d26070ee5
1417,1,HMF001417A,false,b6b97436ca6f30aba2cbcade9648e9a12e502e51f48771b5e86326d8bc0f5a8f
1418,1,HMF001418A,false,1294acfa00b2130cafb6dd5c375b2cc05220c8da0db4d2b7ef27e1c5981a78e7
1419,1,HMF001419A,false,022d9f48257532d0c7364458e7fb0b87cc5c1a79ba9de92b85d5db30a0b5513d
1420,1,HMF001420A,false,a3f9c3548ee967ac6cb9e624d2aefd9bfc19f072cbd2fda992520c569acda0da
1421,1,HMF001421A,false,2b1e178a7768115bfbc1e0857bd4050fc241fd63838d8b484512d0ecdeab777b
1422,1,HMF001422A,false,c7e93d3206ce23a2b5bb1b548805a90a000179375bab0520daae209a4fa9bb13
1422,2,HMF001422B,false,7c6e98c7221c23b7877200275767ccdb3fcd96b99a1c0683abf8dace4d55cec1
1423,1,HMF001423A,false,7a03fe851eaa7819886d34e80277eb037348154868ff9495efec8f2e8f72537c
1423,2,HMF001423B,false,e4e457e6528a2e9c83f04b6fec9364ad0ff5be29cfdf2dcb9b73e9c1cfaa1fe4
1423,3,HMF001423C,false,c9161f1ba84350cbfbe170d3fd9706dab0b74b4ae9492e348bb163eb827a7c7f
1424,1,HMF001424A,false,b6eb4816d112cbe986806d7bf0ddc81af47280c9dc8fc6255c0e6a5e829fbfb6
1425,1,HMF001425A,false,81881a716229d1a92156fa74650caa1d90d158916a913459345d2111309c8a3b
1426,1,HMF001426A,false,53d32eca05626c3691a3b93d3c87b772c9a509ad9c6eca38d5a1118d31c1a536
1427,1,HMF001427A,false,ca524de16a7d3eb8ad684d685c3b4c48f28d69497a281eacb82763c2f1d36f24
1428,1,HMF001428A,false,b714a53690597ed07b8c4b9de534e45557a21a303462a9d2e64712a475805621
1429,1,HMF001429A,false,e0db39658dbdc829cae8f7b6484e91930c28e0be3e86cffc9f656dc8176dbabe
1430,1,HMF001430A,false,dda88860ae765b572139974b1ce0464a0e7fc032f981c797150ed06f052a8391
1431,1,HMF001431A,false,6ea5d0f91fb47bd03dd81dfe202e3cf1c92000c195580edac49b5c5450b3d351
1432,1,HMF001432A,false,2dd72c86d3dfadd3f3aa9b748001fcda2c0e895bb6f02f40fcaea61338a8b239
1432,2,HMF001432B,false,2ec04c5dafacf85ad636f7175d1d9cdd2d5623352def210944a328002a9f5104
1433,1,HMF001433A,false,2a82c7589d3b5dee896fe4ed2e22cdd006913e5db4cb51c5b2dad89e79de0b45
1434,1,HMF001434A,false,a7b156759d9573897b318da9007a52035dd97d34f380e741c124186fc173ac4e
