gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
AC022819.2	0	0	0	0	0	0	0.000198906957353706	3.43464579891877e-09
AC023469.1	0	4.28746605859651e-08	0	8.57493211719301e-09	0	0	0	0
AC023590.1	0	0	0	0	0	0	0	0
AC023632.1	0	2.5724796351579e-08	0.000182134113281	1.69681927307983e-09	0	0	0	0
AC024257.1	0	6.00245248203511e-08	0	0	0	0	0.000403394635793426	3.38842842221224e-08
AC024592.12	0.00173476452102001	5.45374004576035e-08	0	0	0	0	0	2.76956831569534e-08
AC024940.1	0	5.14495927031581e-08	0	0	0	0	1.41836960821866e-05	2.59656723765209e-08
AC025262.1	1.83064500451164e-05	7.88360731857514e-09	0	0	0	0	0.000175320085466252	6.31157875105837e-09
AC025278.1	0.00046665335597608	5.09767591152222e-08	0.000163042657892781	2.41778901429427e-09	0	0	0	0
AC025287.1	0	4.28746605859651e-08	0	1.7149864234386e-08	0	0	0.000938723347907745	2.39806500180795e-08
AC026202.1	0	1.02899185406316e-07	0	0	0	0	0.00135053585787565	8.45338742276885e-08
AC026310.1	0.00328625817303336	1.84595299141275e-07	0.000185994584456244	1.01259645527801e-08	0	0	0	0
AC026369.1	0.000224230597719891	3.44068160595479e-08	0	0	0	0	0	2.76956831569534e-08
AC026407.1	0.000253517492247079	2.47258936268512e-08	0	0	0	0	0	0
AC026461.1	0	8.57493211719301e-09	0	0	0	0	0	0
AC026703.1	0.000798679884735649	8.98877016396291e-08	0	0	0	0	8.72341236742704e-05	1.70555810634232e-08
AC026740.1	0	6.85994569375441e-08	7.5192268501771e-05	5.73537121098253e-09	0	0	0	2.76956831569534e-08
AC027228.1	0	3.42997284687721e-08	0	0	0	0	0	0
AC027307.3	0	5.14495927031581e-08	0	0	0	0	0	0
AC027309.1	0.000139983081996278	6.33131356828778e-08	0.000166022957238145	2.30524098670414e-09	0	0	0	0
ALOX12-AS1	0.000679918374834792	4.2923018720368e-08	0	0	0.000348677099918931	3.98242186898749e-09	0	0
AC037199.1	0	8.57493211719301e-09	0	0	0.000130054256302872	3.66356304637935e-09	0.000204812954306589	2.71428078697236e-09
AC037459.4	0	6.85994569375441e-08	0	0	0	0	8.11116407512663e-05	4.54980344133105e-08
AC040160.1	0.000770997782653369	3.94834958684096e-08	0	0	0	0	0.000264842613903076	2.3088038992499e-08
AC040977.1	0	5.14495927031581e-08	0	0	0	0	0	0
AC055736.1	0.000183572899254469	1.02174170752685e-08	0	0	0	0	0	0
AC061975.10	0	1.7149864234386e-08	0.000146464578995684	3.04384360307369e-09	0	0	0	0
AC061992.1	0.00155091029960475	6.14804714670949e-08	0	0	0	0	7.84536575091206e-05	1.81265502265322e-08
HDAC4-AS1	0.00108719435073242	7.04173089272907e-08	0	0	0	0	0	0
AC064874.1	0.000743040173389854	3.1964354936635e-08	0	0	0	0	0.000580180953642014	4.001702398697e-08
AC068039.1	0	0	0	0	0	0	0	0
AC068620.1	0.00089772131731087	2.61229760560964e-08	0	0	0	0	0	0
AC068987.1	0.000520381116335893	4.03728517997031e-08	0	0	0	0	0	2.76956831569534e-08
AC069368.3	0.000951432843601282	5.83943423899562e-08	1.9811400149914e-05	7.82677438124622e-09	0	0	0	0
AC069547.1	0.000739296992566877	2.35307803039492e-08	0	0	0	0	0	0
AC069547.2	0	2.5724796351579e-08	0	0	0	0	0	0
AC073063.1	0.00012027583348186	4.0328354160019e-09	0	0	0	0	0	0
AC073333.1	0.000257939736602515	1.59839598692021e-08	0	0	0	0	0	0
AC073342.1	0	5.14495927031581e-08	0	0	0	0	0	0
AC073343.1	0	1.97223438695439e-07	0	2.5724796351579e-08	0	1.7149864234386e-08	0	2.76956831569534e-08
AC073528.1	6.12961634282753e-05	6.2601437374872e-09	0	0	0	0	0	0
AC073569.1	0.000167259732877833	2.25853539015561e-09	0	0	0	0	0	0
AC073610.5	7.81766030653391e-05	1.4197602914601e-08	0	0	0	0	0	0
AC073657.1	0	1.7149864234386e-08	0	0	0	0	0	0
LINC01460	0	5.14495927031581e-08	5.44371577362255e-05	6.51916723560337e-09	0	0	5.2103988186901e-05	4.90361496803472e-08
MEIOSIN	0.00296767009283467	2.39501120320507e-07	0	0	0	0	6.44974085445164e-05	7.52201851891227e-08
AC074389.6	0.000590334807888819	6.34559168704376e-08	0	0	0	0	0	0
AC078925.1	0	8.57493211719301e-09	0.000264210032402335	7.17223629487779e-09	0	0	0	0
AC079210.1	0.00102240005751877	2.99895400978991e-08	0	0	0	0	0	0
AC079341.1	0.00120090994953866	4.03981565836603e-08	0	0	0	0	0	0
KIAA2012	0	3.60147148922107e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	8.30870494708601e-08
AC079354.2	0	0	0	0	0	0	0.000183994587407011	5.25353423392838e-09
AC079602.1	0.000431160272566452	3.51672557197764e-08	0	0	0	0	9.97893194793696e-05	1.55242013745605e-08
AC079612.1	0.00216283927133378	7.26713136085659e-08	0	0	0	0	1.23993850264406e-05	2.61833079874504e-08
AC083862.1	7.37927975072647e-05	1.43631529522733e-08	0	0	0	0	0	0
AC087239.1	0.000608439819966708	1.13226064722663e-08	0	0	0	0	0.000189504975886399	4.58142229508861e-09
AC087477.1	0	6.85994569375441e-08	0	0	0	0	5.81394423579896e-05	4.8299994539946e-08
AC087645.1	0.000721571628062041	1.61399074862705e-07	0.00036541472503419	1.19252742938518e-08	0	0	0.000434715821649235	5.77596663184425e-08
AC090186.1	0.00119690404494457	2.33995713345484e-08	0	0	0	0	0.00019028870131978	4.48582990218965e-09
AC090427.1	0	2.5724796351579e-08	7.86712907425818e-05	5.60398941144804e-09	0	0	0	0
AC090574.1	0.00106605443678066	1.97660439566798e-08	0.000184208921907976	1.61846619792437e-09	0	0	0	0
AC090616.2	0	4.28746605859651e-08	0	0	0	0	6.4060337007297e-05	1.98821292723669e-08
AC090673.2	0.000180553277705638	2.74813143009774e-08	0	0	0	0	0	0
AC091150.1	0.000493220145244179	1.09998015677914e-07	0	0	0	0	5.17814794702049e-05	2.13798034884158e-08
AC091801.1	0.000868303459791032	7.01085726441563e-08	0	0	8.45394052806436e-05	5.38238592790567e-09	0.000355183352658325	1.2069017500978e-08
AC091948.1	0	1.7149864234386e-08	0.000183871414875716	1.63121181384303e-09	0	0	0	0
AC092291.2	0	1.7149864234386e-08	0	0	0	0	0	0
AC092675.3	0.000466323553946695	3.38393495250183e-08	6.51788119606441e-05	6.11351939425688e-09	0	0	0	0
AC092687.4	0	2.5724796351579e-08	0	0	0	0	0.000120760113550087	1.29663561129058e-08
AC092782.1	0.000508725761749121	6.51327615371549e-09	0	0	0	0	0	0
AC092811.1	0	2.5724796351579e-08	0	0	0	0	0	0
AC092850.1	0.00143754635173304	1.34361004650432e-07	0	3.42997284687721e-08	0	0	1.59281252745029e-05	2.57529012278075e-08
AC092964.1	0.000666064073283918	1.77214162270217e-08	0	0	0	0	0	0
AC092964.2	0.000828198589940641	3.73233645222887e-08	0	0	0	0	0.000139834683133534	1.06397967435947e-08
AC093157.1	0	3.42997284687721e-08	0	0	0	0	0	0
AC093323.1	0.000240239079363266	5.95270680936318e-08	0	0	0	0	0.00264996925298199	3.68223914576356e-08
AC093677.1	0	1.02899185406316e-07	0	0	0	0	0	2.76956831569534e-08
AC093802.1	0.000226807508528749	3.43095015970716e-08	0	0	0	0	0	0
AC096582.1	0.00164563739766619	1.00777857822962e-07	7.7604762391947e-05	5.644265789195e-09	7.7604762391947e-05	5.644265789195e-09	0	0
AC096644.1	0.00095359966930662	2.40127859129853e-08	0	0	0.000184821642782438	1.59532740618143e-09	0	0
AC096677.1	0.000899787560476623	1.54668928204923e-07	8.88325634596471e-05	5.22025909795122e-09	0	0	0	0
AC097381.1	0	1.7149864234386e-07	0.000145696372331899	3.07285416032699e-09	0	0	0	0
AC099552.4	0.00112679757008424	3.4622004441566e-08	0.000602891721151695	2.95719276451631e-09	0.000200963907050565	9.85730921505437e-10	0	0
LINC02089	0.00162753005586153	4.14371386774279e-08	0.000218168983600486	8.91093050990311e-09	0	0	0	0
AC103801.2	0	8.57493211719301e-09	0	0	0	0	0	0
AC103809.2	0.00135974520108098	8.58494946817316e-08	0	0	0	0	0	0
AC104057.1	0	0	0	0	0	0	0	0
AC104472.1	0	4.28746605859651e-08	0	0	0	0	0.000101393229381087	1.53285696150575e-08
CROCC2	0	7.1171936572702e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	0	8.30870494708601e-08
AC104841.2	0.00039348181557612	2.8015212891707e-08	0	0	0	0	0.000148607499443753	9.56976064697421e-09
AC105020.1	0	4.28746605859651e-08	0	0	0	0	0	0
AC106873.4	0.000920793367305029	1.6676751018834e-08	0	0	0	0	0	0
AC106876.2	0.000239330213364894	5.09864583929502e-08	0	0	0	0	0	0
AC107021.1	0	1.7149864234386e-08	0	0	0	0	0	0
AC108868.1	0	1.7149864234386e-08	0	0	0	0	0	0
AC109583.1	0.000258291898486135	7.39572871026842e-09	0	0	0	0	0.000200542644432615	3.23513812027639e-09
AC110084.1	0	0	0	0	0	0	0	2.76956831569534e-08
AC110615.1	0.000476478810921481	3.34558463900192e-08	0	0	0	0	0	0
AC110619.2	1.0863748616983e-05	5.10393340890433e-08	0	0	0	0	0.000550118954240391	4.36837398235762e-08
AC110771.1	0.00146614106681158	9.89814253315774e-08	0.000302594798158802	5.72267396077233e-09	0	0	0	0
AC110781.3	0	8.57493211719301e-08	0	0	0	0	0	0
AC110792.1	0	0	0.000208598150264373	6.97431352808151e-10	0	0	0	2.76956831569534e-08
AC111200.1	0	0	0	0	0.000192633426434264	1.30032320019743e-09	0	0
AC112205.1	0	0	0	0	0	0	0.000189098759596141	4.63096922257922e-09
AC112693.2	0.00339317880217015	9.48082272189857e-08	0	0	0	0	0	5.53913663139068e-08
AC112715.2	0.000757755570383162	3.14086426692151e-08	0.000118047511896044	4.11698575469527e-09	0	0	0	0
AC112721.1	0.000772351096727071	3.08574571971243e-08	0	0	0	0	0	0
AC114494.1	0	8.57493211719301e-09	0	0	0	0	0	0
AC114546.1	0	8.57493211719301e-09	0	0	0	0	0.000325774219901557	1.56561020251788e-08
TEX51	0.00244431743393713	7.06165040993097e-08	0	0	0	8.57493211719301e-09	6.91609575244962e-05	1.92599974647958e-08
AC115618.1	0.000236335859230744	5.10995371855988e-08	0	0	0	0	5.44009982501807e-05	2.106029609749e-08
AC116407.2	0	2.5724796351579e-08	0	0	0	0	0	0
AC117395.1	0.000151894983537963	6.28632946206202e-08	0.000157205803239525	2.63821199951417e-09	0	0	8.28729118388807e-05	1.75875258715504e-08
AC117834.1	0.000373974072377735	4.59017675606052e-08	0.000131486177990133	3.60948795428654e-09	0	0	0.000933610650030643	2.46042549228398e-08
AC119673.1	0.000216992246672112	4.32550972732669e-08	0	0	0	0	0	0
AC120194.1	0	8.57493211719301e-09	0	0	0	0	0.000180865656476801	5.63517553596461e-09
AC121757.1	0	8.57493211719301e-09	0	0	0	0	0.000197245079337565	3.63734803302117e-09
AC124890.1	0	3.42997284687721e-08	0.000158782229466446	2.57867983783476e-09	0	0	0	0
AC126614.1	0.000226416659828671	3.43242616077894e-08	0.000129025984584916	3.70239470060987e-09	0	0	0	0
AC127496.1	0	8.57493211719301e-08	0.000148797601251703	2.95573934816145e-09	0	0	0.000653944003868802	3.10200128165041e-08
AC129492.6	0.000901728971971036	6.02713594500975e-08	0	0	0	0	0.000170536650496685	3.45907060270127e-08
FAM240C	0.000614785727524268	5.39576201986018e-08	0.000366189061297073	3.32110014121877e-09	0	0	0.000130122882386304	1.18243624514867e-08
AC131935.1	0	2.5724796351579e-08	0.000328337959602771	4.75050918512342e-09	0	0	0	0
AC131971.1	0	1.7149864234386e-08	0	0	0	0	0	0
AC132186.1	0	1.11474117523509e-07	0	0	0	0	0	0
AC132192.1	0	8.57493211719301e-09	0	0	0	0	0.000117232318082048	1.33966476360395e-08
AC132216.1	0	6.00245248203511e-08	0.000107033828503756	4.53290650582122e-09	0	0	0	0
AC132872.2	0	2.5724796351579e-08	0.000154332180714372	2.74673148355446e-09	0	0	0	0
AC135048.1	0.000608175075576881	4.56323327484522e-08	0.000385529812921883	2.59071597666542e-09	0	0	0	2.76956831569534e-08
AC135178.1	0.000990839847200854	3.11813799132973e-08	0	0	0	0	0.000292811821566024	1.96765847074748e-08
AC135983.2	0.00096727559043971	3.2071260530229e-08	0.000173684372565295	2.01591529029022e-09	0	0	0	0
AC136297.1	0	1.7149864234386e-08	0	0	0	0	0.00015434896342414	8.86946401597063e-09
AC136604.1	0	1.88648506578246e-07	0	8.57493211719301e-09	0	0	0	0
AC137056.1	0.000876825640664185	1.46961130051502e-07	0.000141963438906758	1.17887567792846e-08	0	0	0.000524861845732195	1.90687113668183e-08
AC137932.1	0	3.42997284687721e-08	0	0	0	0	0	2.76956831569534e-08
AC138393.1	0.000231975251643038	8.38955058912878e-09	0	0	0	0	0.000198346103251716	3.50305417689515e-09
AC138517.1	0	4.28746605859651e-08	0.000111119599552215	4.37861144368119e-09	0	0	0	0
AC138647.1	0	2.22948235047018e-07	0	0	0	0	1.69582034067431e-06	2.74888409168177e-08
AC138655.1	0.000716414994393873	8.44194209271972e-08	9.53707673564777e-05	4.97335035916465e-09	0	0	0	0
PARD6G-AS1	0	1.7149864234386e-08	0	0	0	0	0	0
AC139426.2	0	0	0	0	0	0	0	2.76956831569534e-08
AC140061.12	0	3.42997284687721e-08	0	0	0	0	0.000102137673486439	1.52377684359977e-08
PRSS40A	0.00110623908103288	4.39733073607604e-08	0	0	0	0	0.00013144370347617	1.16632595407044e-08
AC142381.1	0.00089770191091582	3.46986410364124e-08	0	0	0	0	0	0
AC145676.2	0	7.71743890547371e-08	0	0	0	0	0	0
AC174470.1	0	2.5724796351579e-08	7.22638567629589e-05	5.84595975494464e-09	0	0	1.88483598762253e-05	2.5396714990236e-08
AC187652.1	0	2.5724796351579e-08	0	0	0	0	0	0
AC226150.4	0	5.14495927031581e-08	0	0	0	0	6.93946021668559e-05	1.9231499409865e-08
ACAA1	0	1.28623981757895e-07	0	8.57493211719301e-09	0	0	0.000325139537282095	7.11248817133893e-08
ACAA2	0.000849969782952344	1.136755862214e-07	6.68964531710203e-05	6.04865438979481e-09	0	0	0	2.76956831569534e-08
ACACA	0.000219719482819211	9.17795181878248e-07	0.000350781124011378	7.25024224385076e-08	0.000245546786807965	5.07516957069553e-08	0	1.93869782098674e-07
ACACB	0	1.32911447816492e-06	0	4.28746605859651e-08	0	5.14495927031581e-08	0.000840338837100946	3.40633299500493e-07
ACAD10	0	3.687220810393e-07	5.37138189206326e-05	2.36963476377767e-08	0.000280780122281214	2.36963476377767e-08	0	1.10782732627814e-07
ACAD11	0	2.82972759867369e-07	0	1.7149864234386e-08	0.000216139541161633	1.75625024934759e-08	0.000162094179743142	1.18707498756082e-07
ACAD8	0	1.11474117523509e-07	0.000241922333256394	8.0139089886961e-09	0.000241922333256394	8.0139089886961e-09	0	0
ACAD9	0	3.17272488336142e-07	0	1.7149864234386e-08	0	0	0	0
ACADL	0.00326696552237354	1.42449206234972e-07	0.000532153808222758	1.42034714994164e-08	0.00013303845205569	3.5508678748541e-09	0	0
ACADM	0.00226556205537534	1.20241682987924e-07	2.5801179588467e-05	1.61755084614677e-08	0	0	0	2.76956831569534e-08
ACADS	0.00356266968626981	1.05557437529264e-07	0	0	4.16793779810475e-05	7.00095204359855e-09	0.000178596713024538	3.36076057840755e-08
ACADSB	0.00384538235526196	1.5490560082261e-07	0	0	9.36411734213582e-06	1.67962376973004e-08	2.18730426041003e-05	5.27234721848527e-08
ACADVL	0	1.62923710226667e-07	0	1.7149864234386e-08	0	0	0	2.76956831569534e-08
ACAN	0.00141403218712637	1.73876129950228e-06	0	6.85994569375441e-08	0	3.42997284687721e-08	0	1.93869782098674e-07
ACAP1	0.00116810007860374	2.73160355748115e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
ACAP2	0	2.14373302929825e-07	0.000169320091182845	3.64804564857459e-08	0.000169320091182845	3.64804564857459e-08	0	5.53913663139068e-08
ACAP3	0.00406708245429633	2.7515729980909e-07	0	8.57493211719301e-09	0	2.5724796351579e-08	0	1.10782732627814e-07
ACAT1	0	1.11474117523509e-07	9.38270619393918e-05	1.36065789693403e-08	4.69135309696959e-05	6.80328948467016e-09	0.000313774639548097	7.25110786175251e-08
ACAT2	0.00124516020978653	1.24476410881388e-07	0	8.57493211719301e-09	0.000100536796075428	4.77826044522827e-09	0	2.76956831569534e-08
ACBD3	0	2.05798370812632e-07	0	0	0	8.57493211719301e-09	0	5.53913663139068e-08
ACBD4	0	1.28623981757895e-07	7.82472320454187e-05	1.41949356817235e-08	0	0	0	2.76956831569534e-08
ACBD5	0	1.7149864234386e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
ACBD6	0.00132310907720911	6.15082249503022e-08	0.000149982265406439	2.91100168978508e-09	0.000299964530812877	5.82200337957015e-09	0.000158536631207062	3.60543698432812e-08
ACBD7	0.000470188346660412	3.36933994889422e-08	0.000118367079943166	4.10491758663007e-09	0	0	0.000542751305633889	1.68867019451053e-08
ACCS	0.00283400608333892	1.33074690591156e-07	0.00014812063381119	2.98130434729181e-09	0.000217295598072988	8.94391304187544e-09	0	0
ACCSL	0.000541798980161565	3.65411448021162e-07	0	1.7149864234386e-08	0	1.7149864234386e-08	0.000328874329063382	7.06693424796905e-08
ACD	0	2.05798370812632e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	2.76956831569534e-08
ACE	0.00555507238103948	6.30561588287189e-07	0	1.7149864234386e-08	0	2.5724796351579e-08	0.000169441668992217	9.01156291935288e-08
ACE2	6.23105754482983e-05	3.23494323817045e-07	0	2.5724796351579e-08	0	0	0	5.53913663139068e-08
ACER1	0	1.45773845992281e-07	0.000698911012959591	7.90605224562048e-09	0.000349455506479795	3.95302612281024e-09	0	0
ACER2	0	1.11474117523509e-07	0	0	0	0	0	0
ACER3	0	3.42997284687721e-08	0	8.57493211719301e-09	0	0	0	0
ACHE	0.00217033090087227	3.38211295335836e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ACIN1	0.000162196567283373	5.76970192632883e-07	0	3.42997284687721e-08	0	2.5724796351579e-08	0.000952924777159316	2.7150962470384e-07
ACKR2	0	2.40098099281404e-07	0	0	0	0	0	2.76956831569534e-08
ACKR3	0	2.65822895632983e-07	0	8.57493211719301e-09	0	0	5.73078923556455e-05	4.84014201810616e-08
ACKR4	0	3.42997284687721e-08	0	8.57493211719301e-09	0	0	0	0
ACLY	0	4.11596741625265e-07	0	8.57493211719301e-09	0	3.42997284687721e-08	0	1.10782732627814e-07
ACMSD	0.00467502514538101	1.75024562333467e-07	0	0	0.000232530778967778	2.55184358890433e-08	0	8.30870494708601e-08
SDHAF3	0	6.00245248203511e-08	0.000293277303287379	6.07453984682534e-09	0	0	9.42003432949467e-05	1.62058987963471e-08
ACO1	0	2.82972759867369e-07	7.01270191427139e-05	1.45015874102597e-08	7.01270191427139e-05	1.45015874102597e-08	0	5.53913663139068e-08
ACO2	0.000317881496687287	2.62393350577372e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	0
ACOT1	0	6.00245248203511e-08	0.000101413222631772	4.7451630718394e-09	0	0	0	2.76956831569534e-08
ACOT11	0	2.65822895632983e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ACOT12	0	3.17272488336142e-07	0	2.5724796351579e-08	4.93224168844641e-05	1.52872524316627e-08	0	5.53913663139068e-08
ACOT13	0	3.42997284687721e-08	0.000105143852752702	4.60427955205739e-09	0	0	0.000163108887813038	3.54966835270059e-08
ACOT2	0	6.85994569375441e-08	0	8.57493211719301e-09	0	0	0	0
ACOT4	0	6.00245248203511e-08	0.000656915859280404	9.49195727300919e-09	0	0	0.000102691296273603	7.05616083883315e-08
ACOT6	0	6.85994569375441e-08	0	0	0	0	0.000236101710587026	2.65936183766048e-08
ACOT7	0.000482708452398093	1.87569368312266e-07	0.000200901721756475	9.5630114042094e-09	0.000100450860878237	4.7815057021047e-09	0	2.76956831569534e-08
ACOT8	0	9.43242532891232e-08	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ACOT9	0	8.57493211719301e-08	0.000219015870478196	1.7453880790162e-08	0.000269259390879744	6.98155231606481e-09	0	0
ACOX1	0	3.00122624101756e-07	0	1.7149864234386e-08	0	0	0	0
ACOX2	0	2.31523167164211e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	2.76956831569534e-08
ACOX3	0.000734282504806727	3.49567567878294e-07	0	0	0	8.57493211719301e-09	0	8.30870494708601e-08
ACOXL	0.00486275921446509	2.2795949757291e-07	0	0	0.000134528458039887	2.06444635216972e-08	0	5.53913663139068e-08
ACP1	0.000193121897598084	7.8456265629394e-08	0	0	0	8.57493211719301e-09	0	0
ACP2	0	1.45773845992281e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ACP5	0.00228330467345113	8.52719222716122e-08	8.60687210663553e-05	5.32463284497727e-09	0	0	0	2.76956831569534e-08
ACP6	0	1.54348778109474e-07	1.8102580413264e-05	1.64662383687583e-08	0	0	0	2.76956831569534e-08
PXYLP1	0.00147249945570532	1.50190899829913e-07	0	8.57493211719301e-09	0	0	0	0
ACP3	0	2.14373302929825e-07	0	8.57493211719301e-09	0	0	0	0
ACP4	0	2.40098099281404e-07	0	1.7149864234386e-08	0	0	0.000463029688180018	5.43061733748437e-08
ACR	0	2.31523167164211e-07	0	0	0	1.7149864234386e-08	0	2.76956831569534e-08
ACRBP	0	2.74397827750176e-07	0.000397562969912111	2.78610921751015e-08	0.000208209757757564	9.28703072503382e-09	0	5.53913663139068e-08
GCNA	0	3.00122624101756e-07	0	0	3.4564703982173e-05	7.2696305999206e-09	0	0
ACRV1	0	7.71743890547371e-08	0	8.57493211719301e-09	0	0	0	0
ACSBG1	0	3.51572216804914e-07	2.18644269462526e-05	7.74924387516569e-09	6.55932808387578e-05	2.32477316254971e-08	0	0
ACSBG2	0.00226463096631268	2.31750962159767e-07	0	0	0	0	0	0
ACSF2	0	2.91547691984562e-07	0	0	0	2.5724796351579e-08	0	8.30870494708601e-08
ACSF3	0.00197287601532885	1.74169339495803e-07	5.6969343662323e-05	6.42354176364633e-09	0.000284035647022904	6.42354176364633e-09	0	0
ACSL1	0.00134396474475164	2.75093934429276e-07	0	0	0	0	0	2.76956831569534e-08
ACSL3	0	2.91547691984562e-07	0	1.7149864234386e-08	0.00010123634908312	1.33267746419084e-08	0	5.53913663139068e-08
ACSL4	0.00201724690546704	2.15368377740261e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	0
ACSL5	0	3.34422352570528e-07	0	0	0	0	0.000192406839761355	8.73145262387792e-08
ACSL6	0.00429141081397053	3.43860152454865e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	8.30870494708601e-08
ACSM1	0	3.77297013156493e-07	0	5.14495927031581e-08	0	1.7149864234386e-08	0.000139998411549551	9.37068759667048e-08
