gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
ENSA	0.000e+00	2.572e-08	9.710e-05	4.908e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ENTHD1	3.474e-03	2.375e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
TEPSIN	0.000e+00	2.058e-07	3.068e-06	8.459e-09	3.068e-06	8.459e-09	0.000e+00	5.539e-08
ENTPD1	0.000e+00	1.886e-07	2.643e-04	1.574e-08	1.762e-04	1.050e-08	0.000e+00	2.770e-08
ENTPD2	0.000e+00	1.629e-07	3.871e-05	7.113e-09	3.871e-05	7.113e-09	0.000e+00	8.309e-08
ENTPD3	4.242e-04	2.069e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ENTPD4	1.542e-03	1.133e-07	2.902e-04	6.193e-09	2.902e-04	6.193e-09	0.000e+00	5.539e-08
ENTPD5	0.000e+00	1.029e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ENTPD6	3.121e-04	2.369e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	8.309e-08
ENTPD7	2.318e-05	1.620e-07	2.846e-04	1.498e-08	9.486e-05	4.992e-09	0.000e+00	5.539e-08
ENTPD8	2.963e-03	1.282e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	0.000e+00
ENY2	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.571e-04	1.122e-08	0.000e+00	0.000e+00
EOGT	0.000e+00	8.575e-08	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EOMES	1.576e-03	4.121e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	3.329e-04	1.256e-07
EP300	1.201e-02	5.582e-07	3.384e-03	5.228e-08	6.446e-04	9.959e-09	3.088e-03	3.434e-07
EP400	0.000e+00	1.072e-06	0.000e+00	6.002e-08	0.000e+00	1.715e-08	0.000e+00	1.662e-07
EP400P1	1.172e-03	5.864e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EPAS1	2.117e-03	2.802e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	1.108e-07
EPB41	1.591e-03	2.572e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	1.385e-07
EPB41L1	0.000e+00	4.716e-07	4.059e-04	2.755e-08	3.247e-04	2.204e-08	0.000e+00	1.385e-07
EPB41L2	0.000e+00	3.859e-07	9.820e-05	4.774e-08	3.273e-05	1.591e-08	3.257e-04	1.265e-07
EPB41L3	4.195e-03	8.449e-07	5.583e-04	5.609e-08	2.481e-04	2.493e-08	0.000e+00	1.108e-07
EPB41L4A	7.408e-04	3.407e-07	2.335e-05	3.342e-08	0.000e+00	0.000e+00	1.616e-04	9.107e-08
EPB41L4A-AS2	2.794e-04	1.352e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.428e-05	1.864e-08
EPB41L4B	0.000e+00	3.516e-07	0.000e+00	5.145e-08	0.000e+00	8.575e-09	0.000e+00	1.385e-07
EPB41L5	2.963e-03	2.054e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	8.309e-08
EPB42	3.236e-03	3.066e-07	2.161e-04	2.614e-08	5.402e-05	6.535e-09	0.000e+00	5.539e-08
EPC1	0.000e+00	2.572e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	0.000e+00	5.539e-08
EPC2	6.396e-03	1.786e-07	8.288e-04	1.158e-08	3.315e-04	4.631e-09	0.000e+00	2.770e-08
EPCAM	8.884e-05	1.510e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	2.770e-08
EPDR1	0.000e+00	1.972e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EPG5	0.000e+00	7.374e-07	3.098e-04	9.120e-08	1.291e-04	3.800e-08	0.000e+00	1.939e-07
EPGN	7.630e-04	8.266e-08	4.934e-06	1.696e-08	0.000e+00	0.000e+00	7.070e-05	1.907e-08
EPHA1	0.000e+00	5.659e-07	0.000e+00	3.430e-08	0.000e+00	1.715e-08	0.000e+00	2.770e-08
EPHA10	0.000e+00	6.345e-07	1.266e-04	2.952e-08	0.000e+00	0.000e+00	0.000e+00	8.309e-08
EPHA2	3.318e-03	4.492e-07	1.326e-03	2.711e-08	2.946e-04	6.025e-09	3.128e-03	1.724e-07
EPHA3	3.471e-03	9.751e-07	3.076e-04	5.698e-08	1.923e-04	3.561e-08	0.000e+00	1.108e-07
EPHA4	1.697e-03	5.962e-07	5.678e-04	3.858e-08	4.055e-04	2.756e-08	0.000e+00	1.108e-07
EPHA5	5.245e-03	1.071e-06	4.227e-04	7.836e-08	1.922e-04	3.562e-08	3.391e-04	1.248e-07
EPHA6	8.398e-03	1.046e-06	3.422e-04	5.568e-08	2.139e-04	3.480e-08	3.487e-04	1.513e-07
EPHA7	5.038e-03	8.216e-07	6.215e-04	6.228e-08	1.864e-04	1.868e-08	0.000e+00	1.108e-07
EPHA8	0.000e+00	4.545e-07	3.050e-04	2.278e-08	1.525e-04	1.139e-08	0.000e+00	8.309e-08
EPHB1	3.459e-03	7.183e-07	0.000e+00	6.002e-08	0.000e+00	1.715e-08	1.030e-05	1.095e-07
EPHB2	0.000e+00	5.231e-07	4.520e-04	2.581e-08	1.808e-04	1.032e-08	0.000e+00	5.539e-08
EPHB3	7.356e-04	4.438e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	0.000e+00	1.108e-07
EPHB4	2.053e-03	4.370e-07	1.635e-04	2.813e-08	4.087e-05	7.032e-09	2.102e-04	8.515e-08
EPHB6	0.000e+00	6.688e-07	1.366e-04	2.914e-08	6.829e-05	1.457e-08	1.240e-03	2.642e-07
EPHX1	3.720e-03	1.339e-07	1.389e-04	3.329e-09	1.389e-04	3.329e-09	0.000e+00	8.309e-08
EPHX2	0.000e+00	1.458e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	2.770e-08
EPHX3	0.000e+00	1.115e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	7.744e-04	4.402e-08
EPHX4	8.233e-04	1.661e-07	1.518e-04	1.142e-08	7.590e-05	5.709e-09	6.923e-04	5.403e-08
EPM2A	0.000e+00	1.372e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EPM2AIP1	0.000e+00	2.144e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	1.142e-04	9.685e-08
EPN1	0.000e+00	4.459e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	3.342e-03	1.462e-07
EPN2	1.767e-04	3.278e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.929e-04	5.955e-08
EPN3	8.169e-05	2.456e-07	1.414e-05	8.041e-09	1.414e-05	8.041e-09	0.000e+00	8.309e-08
EPO	0.000e+00	1.458e-07	5.342e-05	2.371e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EPOR	0.000e+00	1.458e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	5.539e-08
EPPIN	0.000e+00	7.717e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	4.745e-04	2.521e-08
EPPIN-WFDC6	0.000e+00	7.717e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	4.792e-04	2.464e-08
EPPK1	0.000e+00	1.672e-06	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	1.939e-07
EPRS1	9.333e-04	5.907e-07	1.209e-03	4.868e-08	6.592e-04	2.655e-08	8.801e-04	1.973e-07
EPS15	0.000e+00	2.572e-07	0.000e+00	8.575e-09	0.000e+00	2.572e-08	0.000e+00	5.539e-08
EPS15L1	0.000e+00	3.687e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	2.770e-08
EPS8	0.000e+00	4.287e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	5.539e-08
EPS8L1	0.000e+00	3.001e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	8.309e-08
EPS8L2	0.000e+00	2.572e-07	2.036e-04	1.804e-08	1.357e-04	1.202e-08	4.496e-04	8.364e-08
EPS8L3	0.000e+00	2.744e-07	1.660e-04	3.661e-08	6.640e-05	1.464e-08	0.000e+00	2.770e-08
EPSTI1	0.000e+00	1.286e-07	1.114e-04	1.294e-08	5.569e-05	6.472e-09	4.862e-05	4.946e-08
SELENOI	0.000e+00	9.432e-08	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	2.770e-08
EPX	3.324e-04	5.019e-07	8.966e-05	1.376e-08	1.793e-04	2.753e-08	0.000e+00	8.309e-08
EPYC	0.000e+00	2.144e-07	1.565e-04	3.696e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00
EQTN	0.000e+00	1.372e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	7.590e-04	4.590e-08
ERAL1	0.000e+00	1.200e-07	8.172e-05	1.406e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ERAP1	0.000e+00	2.315e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	5.539e-08
ERAP2	3.876e-04	3.026e-07	2.961e-05	1.603e-08	2.961e-05	1.603e-08	0.000e+00	5.539e-08
ERAS	0.000e+00	1.115e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ERBB2	5.870e-03	3.957e-07	1.166e-04	2.990e-08	8.746e-05	2.242e-08	0.000e+00	5.539e-08
ERBIN	1.585e-05	4.196e-07	5.904e-04	5.488e-08	0.000e+00	0.000e+00	2.064e-04	8.561e-08
ERBB3	2.248e-03	6.697e-07	0.000e+00	1.715e-08	0.000e+00	2.572e-08	0.000e+00	8.309e-08
ERBB4	4.042e-03	1.322e-06	1.169e-03	7.589e-08	1.169e-03	7.589e-08	1.647e-04	2.015e-07
ERC1	2.961e-03	3.341e-07	5.598e-04	2.173e-08	2.239e-04	8.693e-09	0.000e+00	8.309e-08
ERC2	0.000e+00	7.117e-07	4.169e-05	5.845e-08	2.382e-05	3.340e-08	0.000e+00	1.385e-07
ERCC1	4.935e-05	1.525e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ERCC2	4.864e-03	3.137e-07	2.269e-04	1.716e-08	1.513e-04	1.144e-08	0.000e+00	0.000e+00
ERCC3	0.000e+00	2.658e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.218e-04	9.593e-08
ERCC4	0.000e+00	3.859e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	1.457e-04	9.301e-08
ERCC5	3.098e-03	4.661e-07	0.000e+00	8.575e-09	0.000e+00	2.572e-08	0.000e+00	1.108e-07
ERCC6	0.000e+00	4.459e-07	0.000e+00	5.145e-08	0.000e+00	8.575e-09	0.000e+00	1.385e-07
ERCC6-PGBD3	0.000e+00	2.744e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	1.108e-07
ERCC6L	1.220e-03	2.883e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	8.309e-08
ERCC6L2	0.000e+00	2.229e-07	7.638e-05	5.691e-09	3.055e-04	2.276e-08	0.000e+00	5.539e-08
ERCC8	5.292e-04	1.001e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.911e-04	3.208e-08
EREG	1.387e-03	5.054e-08	3.000e-04	5.820e-09	0.000e+00	0.000e+00	5.082e-05	2.150e-08
ERF	1.903e-04	3.015e-07	7.708e-04	1.377e-08	0.000e+00	0.000e+00	3.419e-03	1.369e-07
ERG	5.473e-03	2.478e-07	4.634e-04	1.680e-08	2.317e-04	8.400e-09	0.000e+00	0.000e+00
ERGIC1	6.909e-04	1.197e-07	6.464e-04	9.889e-09	0.000e+00	8.575e-09	0.000e+00	0.000e+00
ERGIC2	7.186e-04	8.434e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	6.004e-04	3.755e-08
ERGIC3	0.000e+00	1.715e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	0.000e+00
ERH	2.046e-04	2.657e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ERI1	0.000e+00	7.717e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	3.023e-04	4.621e-08
ERI2	0.000e+00	2.315e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	0.000e+00	5.539e-08
ERI3	2.328e-03	9.215e-08	0.000e+00	0.000e+00	6.567e-04	9.499e-09	4.083e-04	3.328e-08
ERICH1	0.000e+00	1.372e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	4.719e-04	1.086e-07
ERICH2	0.000e+00	8.575e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ERLEC1	0.000e+00	1.029e-07	1.347e-04	3.490e-09	4.040e-04	1.047e-08	0.000e+00	0.000e+00
ERLIN1	0.000e+00	1.115e-07	1.102e-04	1.299e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ERLIN2	1.585e-03	6.877e-08	0.000e+00	0.000e+00	3.072e-04	1.412e-08	0.000e+00	5.539e-08
ERMAP	0.000e+00	1.715e-07	3.783e-05	7.146e-09	3.783e-05	7.146e-09	0.000e+00	0.000e+00
ERMARD	1.334e-03	2.326e-07	2.353e-04	1.684e-08	7.843e-05	5.613e-09	0.000e+00	8.309e-08
ERMN	4.072e-04	1.561e-07	1.774e-04	1.045e-08	8.870e-05	5.225e-09	1.321e-04	3.927e-08
ERMP1	3.352e-04	2.360e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.834e-04	8.842e-08
ERN1	1.794e-03	3.096e-07	1.363e-04	1.200e-08	2.726e-04	2.401e-08	0.000e+00	5.539e-08
ERN2	0.000e+00	5.831e-07	0.000e+00	6.002e-08	0.000e+00	1.715e-08	0.000e+00	1.939e-07
ERO1A	1.105e-04	1.759e-07	5.410e-05	6.532e-09	2.164e-04	2.613e-08	2.144e-04	5.694e-08
ERO1B	0.000e+00	1.458e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.710e-04	5.334e-08
ERP27	0.000e+00	8.575e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ERP29	0.000e+00	6.860e-08	4.970e-04	6.955e-09	0.000e+00	0.000e+00	1.641e-04	3.538e-08
ERP44	0.000e+00	1.629e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	5.584e-05	7.628e-08
ERRFI1	0.000e+00	1.029e-07	3.827e-04	1.127e-08	0.000e+00	0.000e+00	8.289e-04	6.507e-08
ERV3-1	0.000e+00	3.173e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	8.309e-08
ERVFRD-1	3.770e-04	1.916e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	1.900e-04	3.221e-08
ERVMER34-1	3.497e-03	2.367e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ERVV-1	2.803e-04	3.067e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	6.658e-04	8.496e-08
ERVV-2	2.715e-03	3.262e-07	5.374e-04	2.258e-08	0.000e+00	0.000e+00	5.564e-04	9.831e-08
ERVW-1	1.795e-03	1.552e-07	5.237e-04	1.452e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ESAM	0.000e+00	1.543e-07	2.624e-04	7.241e-09	2.624e-04	7.241e-09	0.000e+00	5.539e-08
ESCO1	5.546e-05	3.152e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	1.108e-07
ESCO2	0.000e+00	1.029e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ESD	0.000e+00	6.002e-08	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	5.539e-08
ESF1	5.084e-03	1.853e-07	1.849e-04	1.017e-08	9.246e-05	5.083e-09	7.854e-04	1.812e-07
ESM1	5.319e-04	1.257e-07	4.569e-04	8.469e-09	0.000e+00	0.000e+00	3.568e-05	2.334e-08
ESPL1	5.212e-03	5.492e-07	7.401e-04	4.065e-08	9.251e-05	5.082e-09	5.063e-04	2.152e-07
ESPN	1.383e-03	2.307e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	5.539e-08
ESPNL	1.883e-03	7.349e-07	3.404e-04	2.144e-08	2.553e-04	1.608e-08	1.180e-03	1.330e-07
ESR1	5.945e-03	3.929e-07	7.017e-05	2.307e-08	4.678e-05	1.538e-08	0.000e+00	5.539e-08
ESR2	0.000e+00	2.915e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	8.309e-08
ESRP1	9.147e-04	2.827e-07	3.119e-04	2.252e-08	1.559e-04	1.126e-08	2.911e-04	1.030e-07
ESRP2	0.000e+00	2.144e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ESRRA	2.367e-03	9.928e-08	6.715e-05	6.039e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ESRRB	0.000e+00	4.716e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
ESRRG	9.075e-04	4.288e-07	5.185e-04	3.187e-08	8.642e-05	5.311e-09	5.420e-04	7.237e-08
ESX1	3.052e-04	3.229e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ESYT1	2.786e-04	2.982e-07	4.885e-04	1.585e-08	4.885e-04	1.585e-08	0.000e+00	8.309e-08
ESYT2	3.923e-03	2.978e-07	8.261e-04	2.025e-08	4.131e-04	1.013e-08	0.000e+00	5.539e-08
ESYT3	0.000e+00	4.373e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
ETAA1	1.033e-03	2.783e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	2.919e-04	1.029e-07
ETF1	0.000e+00	8.575e-08	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ETFA	0.000e+00	1.286e-07	5.024e-05	1.525e-08	5.024e-05	1.525e-08	0.000e+00	2.770e-08
ETFB	2.391e-03	1.155e-07	1.523e-04	2.825e-09	1.523e-04	2.825e-09	8.871e-05	4.457e-08
ETFDH	0.000e+00	1.458e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	2.770e-08
ETHE1	1.253e-03	7.274e-08	0.000e+00	0.000e+00	8.718e-05	5.283e-09	0.000e+00	0.000e+00
ETNK1	1.047e-03	1.834e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	2.730e-04	7.748e-08
ETNK2	1.994e-03	1.391e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ETNPPL	0.000e+00	3.087e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	0.000e+00
ETS1	2.021e-04	1.896e-07	1.015e-05	1.677e-08	0.000e+00	8.575e-09	0.000e+00	2.770e-08
ETS2	0.000e+00	1.200e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.925e-04	7.510e-08
ETV1	1.599e-03	2.826e-07	3.865e-04	1.970e-08	9.664e-05	4.926e-09	5.261e-04	1.020e-07
ETV2	2.354e-03	1.340e-07	1.481e-04	2.983e-09	2.961e-04	5.966e-09	4.900e-05	4.942e-08
ETV3	1.023e-03	2.615e-07	3.055e-04	1.419e-08	1.018e-04	4.729e-09	8.707e-04	5.998e-08
ETV3L	1.269e-03	1.922e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ETV4	3.824e-04	1.742e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	5.669e-04	9.702e-08
ETV5	2.047e-03	2.143e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	0.000e+00	2.770e-08
ETV6	0.000e+00	2.744e-07	1.092e-04	2.160e-08	3.640e-05	7.200e-09	5.574e-04	4.279e-08
ETV7	1.874e-07	1.801e-07	8.287e-05	5.445e-09	1.657e-04	1.089e-08	5.233e-05	2.131e-08
EVA1A	0.000e+00	8.575e-08	3.546e-04	3.760e-09	1.773e-04	1.880e-09	6.476e-05	1.980e-08
EVA1B	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EVA1C	0.000e+00	1.972e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EVC	1.752e-04	5.593e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	0.000e+00	5.539e-08
EVC2	7.654e-04	8.457e-07	0.000e+00	5.145e-08	0.000e+00	8.575e-09	0.000e+00	1.662e-07
EVI2A	1.857e-03	4.992e-08	1.210e-04	4.006e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EVI2B	0.000e+00	1.286e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EVI5	0.000e+00	2.572e-07	0.000e+00	1.715e-08	0.000e+00	2.572e-08	0.000e+00	2.770e-08
EVI5L	0.000e+00	3.344e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EVL	4.585e-05	1.783e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	2.056e-05	5.288e-08
EVPL	0.000e+00	8.575e-07	0.000e+00	1.715e-08	0.000e+00	2.572e-08	0.000e+00	1.662e-07
EVPLL	8.003e-04	8.125e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EVX1	2.648e-03	2.430e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.428e-04	7.228e-08
EVX2	0.000e+00	3.773e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.539e-08
EWSR1	7.755e-04	2.966e-07	5.285e-05	1.515e-08	7.928e-05	2.273e-08	9.729e-04	1.029e-07
EXD1	2.258e-03	1.548e-07	6.701e-05	6.044e-09	1.340e-04	1.209e-08	0.000e+00	0.000e+00
EXD2	2.336e-03	1.776e-07	1.773e-05	7.905e-09	1.773e-05	7.905e-09	5.316e-05	7.660e-08
EXD3	1.259e-03	3.641e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	2.457e-04	1.085e-07
EXO1	0.000e+00	3.344e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	4.075e-04	1.442e-07
EXO5	0.000e+00	1.372e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EXOC1	0.000e+00	2.572e-07	6.200e-04	2.804e-08	3.100e-04	1.402e-08	5.514e-04	1.266e-07
EXOC2	1.186e-03	3.154e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	0.000e+00	1.108e-07
EXOC3	0.000e+00	4.287e-07	2.952e-05	1.603e-08	1.476e-05	8.017e-09	0.000e+00	8.309e-08
EXOC3L1	3.682e-03	2.211e-07	1.770e-04	1.904e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EXOC3L2	4.670e-04	2.825e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.297e-04	7.057e-08
EXOC3L4	0.000e+00	3.516e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	2.770e-08
EXOC4	4.573e-03	3.246e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	5.539e-08
EXOC5	2.632e-03	1.836e-07	1.485e-04	1.154e-08	2.228e-04	1.731e-08	0.000e+00	2.770e-08
EXOC6	2.671e-03	2.250e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	1.038e-04	1.258e-07
EXOC6B	7.209e-04	3.586e-07	7.520e-04	4.020e-08	9.400e-05	5.025e-09	0.000e+00	8.309e-08
EXOC7	1.101e-03	2.757e-07	0.000e+00	1.715e-08	1.078e-04	2.165e-08	0.000e+00	0.000e+00
EXOC8	2.593e-04	3.075e-07	2.019e-04	2.668e-08	0.000e+00	0.000e+00	0.000e+00	5.539e-08
EXOG	7.332e-04	9.236e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EXOSC1	6.776e-04	4.301e-08	0.000e+00	0.000e+00	6.481e-05	6.127e-09	0.000e+00	0.000e+00
EXOSC10	1.189e-03	3.324e-07	0.000e+00	0.000e+00	0.000e+00	2.572e-08	0.000e+00	8.309e-08
EXOSC2	3.263e-04	9.915e-08	1.425e-04	1.177e-08	0.000e+00	0.000e+00	1.256e-04	4.007e-08
EXOSC3	0.000e+00	5.145e-08	2.317e-04	8.400e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EXOSC4	0.000e+00	1.200e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EXOSC5	8.033e-04	1.069e-07	0.000e+00	0.000e+00	5.199e-05	6.611e-09	0.000e+00	0.000e+00
EXOSC6	7.201e-05	1.173e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EXOSC7	1.447e-03	8.255e-08	2.045e-05	7.803e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EXOSC8	2.120e-03	5.712e-08	0.000e+00	0.000e+00	2.381e-05	7.676e-09	1.071e-04	4.233e-08
EXOSC9	4.961e-04	8.416e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	5.539e-08
EXPH5	5.308e-03	5.627e-07	3.696e-04	4.607e-08	5.280e-05	6.581e-09	0.000e+00	1.939e-07
EXT1	0.000e+00	3.087e-07	3.560e-04	2.943e-08	1.424e-04	1.177e-08	3.077e-04	1.009e-07
EXT2	0.000e+00	2.572e-07	3.603e-05	1.579e-08	3.603e-05	1.579e-08	3.262e-04	9.870e-08
EXTL1	0.000e+00	2.487e-07	2.573e-04	2.458e-08	0.000e+00	0.000e+00	0.000e+00	5.539e-08
EXTL2	7.216e-04	6.707e-08	3.025e-05	7.432e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
EXTL3	8.052e-04	3.812e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EYA1	7.879e-04	6.648e-07	0.000e+00	5.145e-08	0.000e+00	4.287e-08	0.000e+00	8.309e-08
EYA2	4.386e-03	3.832e-07	1.461e-04	1.163e-08	2.191e-04	1.745e-08	0.000e+00	5.539e-08
EYA3	5.358e-04	1.341e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
EYA4	6.073e-03	4.052e-07	9.829e-05	1.344e-08	1.966e-04	2.688e-08	0.000e+00	0.000e+00
EYS	1.476e-02	2.281e-06	1.033e-03	1.839e-07	2.383e-04	4.245e-08	1.017e-03	2.914e-07
EZH1	1.489e-03	2.353e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	0.000e+00	2.770e-08
EZH2	1.695e-03	2.104e-07	3.362e-04	1.303e-08	3.362e-04	1.303e-08	4.676e-05	7.738e-08
EZR	1.261e-03	1.925e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	5.539e-08
F10	0.000e+00	2.830e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
F11	2.077e-03	2.731e-07	8.279e-04	2.876e-08	2.365e-04	8.217e-09	2.512e-04	5.244e-08
