gene	missenseVusDriversPerSample	missensePassengersPerMutation
AP001024.2	8.132102276184894E-4	5.114657364079819E-8
AP001631.10	5.4771901371460904E-5	1.0895503565215203E-7
AP001652.1	9.570094378720346E-4	4.487736809156226E-8
AP003062.1	0.0	8.660005118557883E-8
AP003774.4	0.0	0.0
AP1AR	0.0	9.897148706923294E-8
AP1B1	1.8333920412337345E-5	3.2085803014583565E-7
AP1G2	0.0	1.9794297413846588E-7
AP1M1	8.544473247351682E-4	1.7306312122634267E-7
AP1M2	1.971350989741376E-4	1.5223417939498928E-7
AP1S1	0.0013477621195557702	8.969892627052841E-8
AP2A1	0.0019007486935856705	3.0064768554130985E-7
AP2A2	0.0	3.8351451239327764E-7
AP2M1	0.0	1.4845723060384942E-7
AP3B1	0.002496216675386915	4.1077289835484163E-7
AP3B2	0.005539511288749707	4.14180360249607E-7
AP3S1	0.0011119053723676255	6.286725108805835E-8
AP3S2	0.0	2.4742871767308235E-8
AP4E1	0.00215479530756699	3.390577740752618E-7
AP4S1	0.0	4.948574353461647E-8
AP5B1	0.0019012105854578282	2.758846767017397E-7
APBA1	0.0	4.3300025592789415E-7
APBA2	0.005683713649149169	4.2026501447128094E-7
APBB2	0.0039006050124905287	2.2583150537306156E-7
APC	0.005674667655729772	8.907739556829716E-7
APEH	0.0	1.7320010237115765E-7
APEX1	0.0	7.422861530192471E-8
APEX2	9.972341493801867E-4	1.544666167081391E-7
APLF	7.680691395431855E-4	2.263146893227471E-7
APLN	0.0	1.2371435883654117E-8
APLNR	0.0	3.8351451239327764E-7
APOA5	0.0	1.360857947201953E-7
APOBEC3A	0.0	6.185717941827058E-8
APOBEC3B	0.0	0.0
APOBEC3D	0.00288721880435195	8.444050488601483E-8
APOBEC3F	0.0	1.1134292295288707E-7
APOBEC3G	0.0016148449841952195	1.522835459333172E-7
APOBEC3H	0.0	7.422861530192471E-8
APOBEC4	0.0	1.4845723060384942E-7
APOBR	0.005203962436784014	6.020093658051005E-7
APOC3	3.36191529377751E-4	4.720025746532717E-8
APOL3	0.0	7.422861530192471E-8
APOL4	4.940850771060088E-4	7.743088958106775E-8
APOL5	0.0	1.360857947201953E-7
APOLD1	0.0	8.660005118557883E-8
APOO	0.0	3.7114307650962355E-8
APOOL	4.1959914162373535E-4	1.3016399197977079E-7
APP	0.0013428532046800615	3.7445596526213955E-7
APPBP2	7.663771045796962E-4	2.0164558510231137E-7
APPL1	0.00242663211530407	2.0349216222733717E-7
AQP10	0.0	1.6082866648750354E-7
AQP12B	0.0	2.4742871767308235E-8
AQP4	0.0	1.4845723060384942E-7
AQP8	0.0	1.2371435883654117E-7
AQP9	0.0	1.7320010237115765E-7
AQPEP	3.1463210827495966E-4	5.429976176009092E-7
AQR	0.0	5.443431788807812E-7
AR	0.006774112415617389	3.108697853963429E-7
ARAF	1.3834919072731113E-4	2.6613998806573297E-7
ARAP2	0.0	8.4125764008848E-7
ARAP3	0.0	4.824859994625106E-7
ARC	0.001269852567133256	2.168099031936677E-7
AREL1	0.0	2.3505728178942825E-7
ARFGAP2	3.437556596719085E-4	1.7058484336687334E-7
ARFGAP3	1.3473838650697413E-4	1.3021161336067846E-7
ARGFX	0.0	1.7320010237115765E-7
ARHGAP1	9.699369339722164E-4	1.4328525588826728E-7
ARHGAP10	0.0	3.2165733297500707E-7
ARHGAP12	0.0026694930063436493	1.9290417051922431E-7
ARHGAP17	0.0	4.3300025592789415E-7
ARHGAP18	0.0029300943182373382	2.062856225139104E-7
ARHGAP19	0.0	8.660005118557883E-8
ARHGAP19-SLIT1	0.0	8.660005118557883E-8
ARHGAP20	0.0020280360609391907	5.79641371141212E-7
ARHGAP22	0.0	5.319717429971271E-7
ARHGAP23	0.0	6.433146659500141E-7
ARHGAP24	0.0	3.2165733297500707E-7
ARHGAP26	0.0	2.598001535567365E-7
ARHGAP32	0.0	6.804289736009765E-7
ARHGAP35	0.005443329717163331	6.163165565988233E-7
ARHGAP36	0.0	3.340287688586612E-7
ARHGAP39	0.0	4.824859994625106E-7
ARHGAP40	0.0027406530435128886	3.258876053647121E-7
ARHGAP44	0.0	4.0825738416058587E-7
ARHGAP6	0.0	4.4537169181154827E-7
ARHGAP8	4.0010767335724976E-4	3.2895673449181503E-7
ARHGDIG	0.0	7.422861530192471E-8
ARHGEF10	0.003248742638559779	3.408507613983555E-7
ARHGEF10L	0.0	4.3300025592789415E-7
ARHGEF11	0.0014963631019882667	7.017921723301597E-7
ARHGEF12	8.355666279442776E-4	4.831721589238658E-7
ARHGEF15	0.0	2.598001535567365E-7
ARHGEF16	2.707083415995282E-5	2.462485121389992E-7
ARHGEF17	0.0	7.670290247865553E-7
ARHGEF18	0.0	4.701145635788565E-7
ARHGEF19	0.0	3.0928589709135296E-7
ARHGEF2	0.001564269626785417	4.637743738498748E-7
ARHGEF25	2.2320206249075544E-4	3.1192640603666906E-7
ARHGEF26	0.0014788132178133412	4.922428835563685E-7
ARHGEF28	0.0	6.3094323006636E-7
ARHGEF33	0.0	3.9588594827693176E-7
ARHGEF37	0.001627864400604603	1.8883024686754165E-7
ARHGEF38	0.0	3.2165733297500707E-7
ARHGEF39	0.0	7.422861530192471E-8
ARHGEF4	0.003354317127048998	2.867622932178431E-7
ARHGEF5	6.109171531311689E-4	2.826517785883348E-7
ARHGEF6	0.002874943474032069	2.952900817482337E-7
ARID1A	0.005771066961037747	8.989426768318669E-7
ARID1B	0.0	7.917718965538635E-7
ARID3B	0.0	1.1134292295288707E-7
ARID4A	0.0	4.4537169181154827E-7
ARID5A	0.0	2.1031441002212E-7
ARID5B	0.0	3.9588594827693176E-7
ARIH1	0.0	2.2268584590577413E-7
ARL14EPL	0.0	6.185717941827058E-8
ARL4A	0.0011452964243410272	4.9040067513179946E-8
ARL4C	0.0	2.4742871767308235E-8
ARL4D	0.0	3.7114307650962355E-8
ARL6IP5	0.0	4.948574353461647E-8
ARL8B	0.0	2.4742871767308235E-8
ARL9	0.0	4.948574353461647E-8
ARMC10	0.0	9.897148706923294E-8
ARMC2	0.0	4.701145635788565E-7
ARMC3	0.0	5.319717429971271E-7
ARMC4	0.0	8.907433836230965E-7
ARMC5	8.251842940988089E-4	5.331105404447637E-7
ARMC6	0.00196505597240947	9.99011108229271E-8
ARMC8	3.3379260237324164E-4	3.194764327825273E-7
ARMCX1	1.056333712687375E-4	1.3148050296529053E-7
ARMCX2	2.4409658945781046E-4	1.996725456441427E-7
ARMCX4	0.0	7.422861530192471E-7
ARMCX5	0.0	1.360857947201953E-7
ARMS2	0.0	2.4742871767308235E-8
ARNT	0.002261094658325546	2.9730914000149984E-7
ARNTL	7.861391680262265E-4	2.2552689137419793E-7
ARNTL2	0.0010267023560105268	3.1401055955768083E-7
ARPC2	4.382115258383251E-4	9.223824132994299E-8
ARPC3	0.0	1.2371435883654117E-8
ARPC4-TTLL3	0.0021637337517594513	1.7783941877212351E-7
ARPP19	0.0	2.4742871767308235E-8
ARPP21	0.0	9.278576912740589E-7
ARR3	0.0	1.2371435883654117E-7
ARRDC1	0.0	1.2371435883654117E-7
ARRDC2	0.0044373088240461794	9.1089938521031E-8
ARRDC3	0.0022481607294465565	1.370443532359963E-7
ARRDC4	0.002625219210466782	1.700915007767228E-7
ARRDC5	0.0011590388074498438	1.72155300497127E-7
ARSA	0.0	1.2371435883654117E-7
ARSB	0.0	2.1031441002212E-7
ARSD	0.0	1.6082866648750354E-7
ARSE	0.0	7.422861530192471E-8
ARSF	6.660746969969814E-4	2.431327708039289E-7
ARSH	0.0	8.660005118557883E-8
ARSI	0.0015190208493021061	2.18318364416249E-7
ARSJ	9.904779599769875E-4	2.661040888454309E-7
ARSK	0.0	2.1031441002212E-7
ART3	0.0	1.6082866648750354E-7
ART4	3.0685357788097533E-4	7.322217414534741E-8
ARV1	0.0	8.660005118557883E-8
ARVCF	0.0013553913997891899	3.615379024379274E-7
ASAH1	0.0	6.185717941827058E-8
ASAH2	0.0	1.1134292295288707E-7
ASAH2C	3.1205480926126133E-4	1.1010972402361646E-7
ASAP3	7.687625096701316E-5	3.554200713209845E-7
ASB11	7.458861905553888E-4	9.119600329979363E-8
ASB13	6.290245860668632E-4	9.62908116652938E-8
ASB14	4.948275597370347E-4	2.2585575021416116E-7
ASB16	0.0	1.4845723060384942E-7
ASB17	0.001980677906160758	1.9819152938287762E-7
ASB18	6.941318141515322E-4	3.161381816511787E-7
ASB3	0.0	2.1031441002212E-7
ASB5	0.0028600611405417984	2.0933885476369377E-7
ASB6	8.235240039286805E-4	1.1255410397154305E-7
ASB9	0.0	8.660005118557883E-8
ASCC2	0.0	2.4742871767308233E-7
ASCC3	0.005242324659615981	6.993083773451902E-7
ASCL1	0.0	1.7320010237115765E-7
ASCL2	8.467347078927168E-4	6.205644476759541E-8
ASCL3	0.0	7.422861530192471E-8
ASCL4	4.8687194928996504E-5	1.710774896524409E-7
ASGR1	0.0	1.4845723060384942E-7
ASGR2	0.0	8.660005118557883E-8
ASIC1	0.0	3.587716406259694E-7
ASIC2	0.0	2.8454302532404473E-7
ASIC3	0.0	2.598001535567365E-7
ASIC5	0.004105991794031618	3.1584875723956427E-7
ASIP	0.0	8.660005118557883E-8
ASMT	0.0	1.8557153825481176E-7
ASMTL	0.002351692881356472	1.3253066821551837E-7
ASPA	0.0	1.2371435883654117E-7
ASPDH	9.934656352729265E-4	1.4225947650811183E-7
ASPG	0.0	1.6082866648750354E-7
ASPHD1	0.0016332448791051893	1.5148136681792742E-7
ASPHD2	0.0025648938631981297	2.0983580897629313E-7
ASPM	0.0037316663907877093	1.9033405566295503E-6
ASPN	0.002093573043454717	1.3141246743161454E-7
ASTL	0.0	2.598001535567365E-7
ASUN	0.0027844998952643407	1.3840447854253576E-7
ASXL1	0.0025492748181201565	5.692883921742276E-7
ASXL2	0.0019969103926996425	6.181126626845545E-7
ATAD1	2.8726746864673135E-4	1.2356181211014026E-7
ATAD3B	0.0029985617374350686	2.4041496019445744E-7
ATAD3C	3.253924735802725E-4	1.8375685797376488E-7
ATAD5	0.0018240013074374694	5.390509185239422E-7
ATE1	5.532663607087851E-4	1.2433651024213536E-7
ATF1	0.001382872553200025	8.816821879967E-8
ATF3	0.0011577118376413654	7.324166525108773E-8
ATF4	0.0	3.7114307650962355E-8
ATF6B	0.0	1.9794297413846588E-7
ATF7IP	8.570975905074E-4	4.822334748396965E-7
ATF7IP2	0.0012047080526350904	3.4336436352363214E-7
ATG13	0.0	9.897148706923294E-8
ATG16L1	0.0	1.8557153825481176E-7
ATG16L2	0.0	1.2371435883654117E-7
ATG2A	0.0	9.031148195067506E-7
ATG4A	4.834137278957895E-4	1.273818712874974E-7
ATG4C	7.099255515159603E-4	1.9173526419353196E-7
ATG4D	0.0	2.2268584590577413E-7
ATG5	4.870404433904277E-4	6.536657817121417E-8
ATG7	0.001502334030702573	2.8090303806469536E-7
ATHL1	0.0	1.9794297413846588E-7
ATIC	0.0	2.4742871767308233E-7
ATL2	0.0	1.8557153825481176E-7
ATL3	0.0	1.1134292295288707E-7
ATM	0.017133562266354874	6.757442395825233E-7
ATMIN	2.1378282776946398E-4	1.6387982524431833E-7
ATN1	0.002503586471877407	4.723087771973061E-7
ATOH1	1.4051329829415846E-4	1.9181702429594604E-7
ATOH7	0.0	3.7114307650962355E-8
ATP10B	0.0	8.165147683211717E-7
ATP10D	0.0	8.4125764008848E-7
ATP11A	0.0015120181340394538	4.5368094316319837E-7
ATP11B	0.0015997462460223605	4.1274195827306684E-7
ATP11C	0.004995932278863267	3.6365012645631246E-7
ATP12A	0.003555933885437177	5.006582653942866E-7
ATP13A2	0.0017838883040692773	4.047139280069757E-7
ATP1A1	0.0	2.598001535567365E-7
ATP1A3	0.005367384357147285	4.4642743953566447E-7
ATP1B2	0.0	7.422861530192471E-8
ATP1B4	0.001224739045897862	1.4454809937266717E-7
ATP2A1	7.563680193932277E-4	5.237392835641883E-7
ATP2A2	0.0037244038204575767	2.7062764583052736E-7
ATP2A3	0.0	3.587716406259694E-7
ATP2B2	0.0	8.783719477394424E-7
ATP2B3	0.0	4.4537169181154827E-7
ATP2B4	0.0057576133768343475	4.0467177658972924E-7
ATP4B	0.0	1.6082866648750354E-7
ATP5A1	0.0	1.6082866648750354E-7
ATP5B	0.0	1.9794297413846588E-7
ATP5D	0.0	3.7114307650962355E-8
ATP5EP2	0.0	1.2371435883654117E-8
ATP5J	3.819848169376557E-4	3.2832374369048436E-8
ATP5J2-PTCD1	0.001445723827469814	3.3285681323609504E-7
ATP6AP1	8.003283379494637E-5	1.325966080628855E-7
ATP6AP1L	0.0	4.948574353461647E-8
ATP6AP2	6.023773552125195E-4	8.508111350780152E-8
ATP6V0A1	0.0	2.598001535567365E-7
ATP6V0A4	0.0012913086500123973	4.7567463719132866E-7
ATP6V0D1	0.0	6.185717941827058E-8
ATP6V0D2	0.0057733920841260685	2.4315520674629907E-7
ATP6V0E2	8.188132828895907E-4	6.327373345967888E-8
ATP6V1B1	0.002147412203274016	2.651510395286103E-7
ATP6V1B2	0.0	1.360857947201953E-7
ATP6V1C2	0.0	1.8557153825481176E-7
ATP6V1E1	1.726278600940909E-5	6.11045747714534E-8
ATP6V1E2	0.0	9.897148706923294E-8
ATP6V1G2	9.56767506577751E-4	4.488791555569633E-8
ATP6V1G3	0.0029457678714283546	5.714507295115912E-8
ATP7A	0.0020412507956549266	4.4297945442378535E-7
ATP8A2	0.0	6.928004094846306E-7
ATP8B1	0.0	3.9588594827693176E-7
ATP8B3	0.0	3.7114307650962353E-7
ATP8B4	0.0	8.536290759721341E-7
ATP9A	0.0015265205946465652	5.396487314430534E-7
ATP9B	0.0	4.4537169181154827E-7
ATPAF2	0.0013020956514285516	5.457553689298618E-8
ATPIF1	0.0	0.0
ATR	0.0	1.2247721524817577E-6
ATRIP	5.796502851605945E-4	2.7164348247327007E-7
ATRN	0.002294829495362883	4.0718132728633877E-7
ATRNL1	0.005155191359712778	7.03107122597777E-7
ATXN1	0.0	5.319717429971271E-7
ATXN10	6.780982523778466E-4	1.1889422174421223E-7
ATXN3	0.001579200446021977	1.1672323107634615E-7
ATXN7L2	0.0	3.0928589709135296E-7
ATXN7L3	9.090628794674356E-4	1.0882487074239362E-7
AUH	0.0013140979421134207	7.879514551279553E-8
AUNIP	2.5976819310202705E-4	8.764638872662872E-8
AURKAIP1	0.0013657408840063521	5.18007995035691E-8
AURKB	0.0	9.897148706923294E-8
AUTS2	8.533809205093243E-5	8.993943398232837E-7
AVEN	0.0	1.6082866648750354E-7
AVP	0.0	8.660005118557883E-8
AVPR1A	0.006755395400378196	2.745714823367534E-7
AWAT1	0.0	9.897148706923294E-8
AWAT2	0.0	7.422861530192471E-8
AXIN1	0.0014033005256450044	3.594492111499521E-7
AXL	0.0022580683121723455	4.3352687415351883E-7
AZGP1	0.0	1.360857947201953E-7
AZI1	3.7491386477634753E-4	4.0428372275617317E-7
AZI2	0.0	3.7114307650962355E-8
B2M	2.7096543254746884E-4	3.767247981513908E-8
B3GALT1	0.0	2.4742871767308233E-7
B3GALT5	1.1912827673282278E-4	1.680064740317008E-7
B3GALTL	0.0	1.8557153825481176E-7
B3GAT2	6.795789276457012E-4	2.5491546355351545E-7
B3GNT3	2.790199861686208E-4	1.7340712064395132E-7
B3GNT4	0.002335909910942405	7.136157801226388E-8
B3GNT5	0.0	1.360857947201953E-7
B3GNT6	6.545328756413019E-4	2.5600739478134056E-7
B3GNT7	3.2998224314350526E-4	1.83556758065255E-7
B4GALNT1	0.0012767333264893498	3.15481410209727E-7
B4GALNT2	1.586979986363583E-4	2.6525284230715194E-7
B4GALNT3	0.0017629529810089045	3.685123363804875E-7
B4GALNT4	0.0	4.2062882004424E-7
B4GALT1	0.0	9.897148706923294E-8
B4GALT4	1.8268327149582858E-4	1.404927989675777E-7
B4GALT6	0.0025123995137132735	1.0078147903107091E-7
B4GALT7	4.6299460130283944E-4	1.9012926214379583E-7
B9D1	3.876235285251939E-4	5.7329415565292994E-8
B9D2	2.802031025249604E-4	6.20126174382E-8
BAALC	0.0	8.660005118557883E-8
BAAT	5.694409668738253E-4	1.978599622086858E-7
BACH1	0.0	3.340287688586612E-7
BACH2	4.2848823719847997E-4	5.627767105407585E-7
BAG1	0.0031984488544240974	8.324326293367102E-8
BAG4	0.0011274723229821113	1.240457590935657E-7
BAHD1	3.9688686239282896E-4	2.6723997257608554E-7
BAI1	8.133329317642551E-4	1.0284846589241862E-6
BAI2	8.738475456215027E-4	6.670747663054916E-7
BAI3	0.013256783404812685	1.364360242325254E-6
BAIAP2L1	0.0	1.9794297413846588E-7
BAIAP2L2	0.0	1.1134292295288707E-7
BAMBI	4.3965760066444254E-4	1.292895045433975E-7
BANK1	0.004394167044508007	3.52770941654116E-7
BANP	0.0	2.1031441002212E-7
BAP1	0.0010052175124905685	2.4071861769076533E-7
BARD1	0.00311604689672949	2.4766440263111834E-7
BARHL1	6.792692388973945E-4	1.8070034973338605E-7
BARHL2	0.0	1.8557153825481176E-7
BARX2	0.0	1.360857947201953E-7
BATF	3.8908295619083296E-4	4.489435310118686E-8
BATF2	3.1325077796996075E-4	1.471718910984792E-7
BAX	8.590628144136154E-4	4.914754116297039E-8
BAZ1B	0.0021454982647175205	5.621489426008237E-7
BAZ2A	0.0	5.567146147644353E-7
BAZ2B	0.0	8.041433324375176E-7
BBC3	0.0	7.422861530192471E-8
BBS1	0.001929824319419599	2.127800260392168E-7
BBS12	5.4051251238039E-4	1.8674971842143678E-7
BBS2	0.002948643850977571	1.4361974022873425E-7
BBS4	0.0015677903835193937	1.4196354665459183E-7
BBS5	0.0	1.1134292295288707E-7
BBS7	3.224458743034986E-4	2.5811393598772227E-7
BCAP31	0.0	6.185717941827058E-8
BCAR1	0.0	2.2268584590577413E-7
BCAR3	4.049118381181417E-4	2.792615440741084E-7
BCAS2	5.174173594672907E-4	5.1670801698331767E-8
BCAS3	0.0027174826101613527	4.753549959624136E-7
BCAT1	8.558434380700873E-4	2.224879984915881E-7
BCCIP	2.0136127648300625E-4	9.019275156920699E-8
BCDIN3D	0.0	1.2371435883654117E-7
BCHE	0.004371974603486633	4.898242588951719E-7
BCL10	0.0	6.185717941827058E-8
BCL11B	0.0	5.443431788807812E-7
BCL2	0.0	2.1031441002212E-7
BCL2L10	0.0012484062567003026	6.928766610014315E-8
BCL2L12	0.0	1.6082866648750354E-7
BCL2L13	0.0	1.1134292295288707E-7
BCL2L2-PABPN1	0.0035520044671313333	1.0494362773168178E-7
BCL6	8.082050661200263E-4	2.864220651560355E-7
BCL6B	0.0	1.4845723060384942E-7
BCL7C	0.0	7.422861530192471E-8
BCL9	0.0018831630523787907	6.601860063127867E-7
BCL9L	0.0	6.185717941827059E-7
BCLAF1	0.004090101034423593	3.1654154573360776E-7
BCMO1	0.0	2.721715894403906E-7
BCO2	0.0	2.2268584590577413E-7
BCOR	0.0	6.062003582990518E-7
BCR	0.0	5.072288712298188E-7
BDH2	9.022764769478165E-4	9.674930124256962E-8
BDKRB1	0.0	1.9794297413846588E-7
BDP1	0.0014190534676625714	9.278484817292275E-7
BEGAIN	0.001279680008243567	2.6586720036731376E-7
BEND2	0.0	3.2165733297500707E-7
BEND3	0.0	5.072288712298188E-7
BEND4	8.955592880933173E-4	5.176709701666306E-7
BEND5	0.002459885830105241	1.7729953024926962E-7
BEST1	0.0010949063421887562	2.491798950425544E-7
BEST2	0.0	2.2268584590577413E-7
BEST3	0.0018199356615432266	4.155138094077331E-7
BEST4	0.0	2.4742871767308233E-7
BET1L	9.09074004107663E-5	3.315102316478946E-8
BEX1	0.0	6.185717941827058E-8
BEX2	0.0	2.4742871767308235E-8
BEX4	8.445154509835057E-5	3.343247870184213E-8
BEX5	3.086914290637166E-4	4.839917769019704E-8
BHLHA9	0.0	3.7114307650962355E-8
BHLHB9	0.0	2.2268584590577413E-7
BHLHE22	0.00404711530753501	3.4315846365925505E-7
BHLHE23	0.0026652655541914896	4.463124389343377E-8
BHLHE41	0.0	1.8557153825481176E-7
BHMT	8.90950151854076E-4	2.333288890789088E-7
BICD1	0.002636242382846229	3.1806815479514055E-7
BIN1	0.0	2.598001535567365E-7
BIN2	0.005299003804219683	1.4012272531115535E-7
BIN3	0.0	6.185717941827058E-8
BIRC5	1.5642555391858318E-5	9.828951951952277E-8
BIVM	0.003284412205136099	1.0423839565314738E-7
BLACE	7.245061405076344E-4	1.0449954394373115E-7
BLOC1S3	0.0	4.948574353461647E-8
BLVRA	0.0011891905622750084	1.21355032714875E-7
BLZF1	0.0012757680666035784	1.2995195433229178E-7
BMI1	2.274571416813408E-4	7.668361581484389E-8
BMP1	0.0	2.1031441002212E-7
BMP10	9.320888575248366E-4	3.923640338813852E-7
BMP15	0.0	9.897148706923294E-8
BMP3	0.0011332861247778643	3.217352692636563E-7
BMP5	0.006755087205214105	3.2407066223746366E-7
BMP6	0.0	3.7114307650962353E-7
BMPR1A	0.0013997093006867113	9.980562401244275E-8
BMPR1B	0.0030720160679245205	2.0009826850043992E-7
BMS1	0.0	5.319717429971271E-7
BMX	7.537947063048117E-4	1.5270839563102054E-7
BNC2	0.0	5.938289224153977E-7
BNIP1	0.0	6.185717941827058E-8
BNIP2	0.0036600540011925272	7.549012690504536E-8
BNIP3	5.111940124700848E-4	3.957068470065005E-8
BNIPL	0.0010194190305249826	1.4112798789111026E-7
BOC	0.0	6.680575377173224E-7
BOD1L1	0.012233652550560642	9.388510532666188E-7
BOD1L2	0.0015001575496942767	1.0779782360558507E-7
BPHL	0.0	7.422861530192471E-8
BPIFB1	0.005013444621207523	1.525722318948049E-7
BPIFB3	2.6602214454821024E-4	3.3480245325341125E-7
BPIFB4	0.004173636797926499	3.376425138271149E-7
BPIFB6	1.0794881898730933E-4	2.674653512501011E-7
BPIFC	0.0	1.8557153825481176E-7
BPNT1	0.0	1.4845723060384942E-7
BRCC3	0.0019371987809116548	7.637272736342184E-8
BRD1	0.0	2.2268584590577413E-7
BRD2	0.0030144840789076066	1.9023505129314345E-7
BRD7	5.312620359320845E-4	1.7478157500497034E-7
BRD8	8.623053338151635E-4	5.067493049341995E-7
BRDT	0.0	5.567146147644353E-7
BRE	0.0029389278348258678	8.218614938419313E-8
BRF1	0.0	2.2268584590577413E-7
BRF2	0.0	1.1134292295288707E-7
BRI3BP	6.801435757078368E-4	8.169074425464126E-8
BRINP1	0.0022765925512117707	1.1007768117318934E-6
BRINP3	0.0013814211384796918	1.5233180585441034E-6
BRPF1	3.7360660385815864E-4	4.785693306339832E-7
BRPF3	0.0	4.824859994625106E-7
BRS3	0.0	1.1134292295288707E-7
BRSK2	0.0	2.1031441002212E-7
BRWD3	0.0	7.670290247865553E-7
BSG	0.0	1.360857947201953E-7
BSN	0.0065341261131249585	1.4595045551360647E-6
BSND	5.392261099487614E-4	1.9917723751478792E-7
BSPRY	0.0	1.7320010237115765E-7
BST2	0.0	6.185717941827058E-8
BTAF1	9.248516751871932E-4	5.658796552570769E-7
BTBD11	0.0018070602793888839	8.367039567159283E-7
BTBD16	0.0	1.7320010237115765E-7
BTBD17	2.2878337069678865E-4	2.745687704264254E-7
BTBD18	0.0020301480027568124	1.8366334866345988E-7
BTBD7	0.0	2.2268584590577413E-7
BTBD8	0.0	1.1134292295288707E-7
BTBD9	0.0020883753954970574	1.5638194074535466E-7
BTD	7.881610906416505E-4	1.883244340841771E-7
BTG1	8.608163455259176E-4	4.907109257218453E-8
BTG3	0.0010095770545816502	5.495701674074577E-8
BTG4	0.0	9.897148706923294E-8
BTK	0.0	2.2268584590577413E-7
BTN2A1	0.001482949374492693	1.827766626902119E-7
BTN3A1	0.002553884314611881	1.8557291983872116E-7
BTN3A3	0.002635050894678395	1.944057411968275E-7
BTNL2	0.00105404191447131	2.633328949317469E-7
BTNL3	7.086663376476293E-4	3.2787595678526004E-7
BTNL8	0.004165393665735895	2.390304020978529E-7
BTNL9	4.845123912036536E-4	2.7579120353297434E-7
BUB1	0.0	4.3300025592789415E-7
BUB1B	0.0	3.464002047423153E-7
BUD13	0.0	3.0928589709135296E-7
BVES	0.0	1.6082866648750354E-7
BX088651.1	1.6590177239170787E-4	2.988149802514919E-8
BZRAP1	0.0032401279129998677	8.731980800692997E-7
BZW1	0.0	9.897148706923294E-8
C10orf105	9.999032676928734E-4	8.012163601513915E-8
C10orf107	0.0	9.897148706923294E-8
C10orf113	0.0015220207081443195	8.210178502993928E-8
C10orf12	0.005059676536240593	2.618995848194137E-7
C10orf120	0.0016107776284577549	2.761752290341229E-7
C10orf126	1.592206563588506E-4	1.0440138954225218E-7
C10orf128	0.0020215998437409346	4.795022751945184E-8
C10orf2	8.20409806806729E-4	2.2403279638967217E-7
C10orf25	2.8636718906868605E-4	4.937244624301143E-8
C10orf40	0.0015132927490162258	7.01108614571864E-8
C10orf53	0.0013561871888883787	1.1407449079519215E-7
C10orf54	0.0	1.360857947201953E-7
C10orf62	1.91317501290737E-4	7.825919355052604E-8
C10orf85	2.5153719937415713E-4	8.800523486676749E-8
C10orf88	0.0	9.897148706923294E-8
C10orf90	6.407031408346308E-4	4.298104312718273E-7
C10orf99	0.0	1.2371435883654117E-8
C11orf1	7.874511710109521E-4	3.98981538039104E-8
C11orf16	0.003803823243385241	6.922222787156104E-8
C11orf21	0.0	1.1134292295288707E-7
C11orf40	0.0	7.422861530192471E-8
C11orf48	0.0	8.660005118557883E-8
C11orf54	0.0	7.422861530192471E-8
C11orf58	0.001401354623177403	5.024814945183011E-8
C11orf65	0.0	8.660005118557883E-8
C11orf70	0.0	9.897148706923294E-8
C11orf71	5.11718883608374E-4	3.954780192509798E-8
C11orf72	0.0022430813437365133	7.540861949203758E-8
C11orf74	0.0	9.897148706923294E-8
C11orf80	0.0	2.1031441002212E-7
C11orf82	0.0	3.587716406259694E-7
C11orf84	0.0	1.360857947201953E-7
C11orf85	0.0014350333001823118	9.826560572396565E-8
C11orf87	0.0012700209544109346	1.673168184890004E-7
C11orf88	7.800943026033073E-5	9.557051461452684E-8
C11orf89	0.0	3.0928589709135296E-7
C11orf91	0.0	4.948574353461647E-8
C11orf94	0.0	2.4742871767308235E-8
C11orf96	0.0	1.360857947201953E-7
C12orf10	4.4151786206271873E-4	7.972265930411562E-8
C12orf29	0.0012783838893477913	6.798073304664985E-8
C12orf36	0.0024383417378151784	9.16387355637784E-8
C12orf40	0.0032518872058572494	5.757709496758202E-7
C12orf43	0.0	7.422861530192471E-8
C12orf49	0.0	1.2371435883654117E-8
C12orf5	9.459055737080226E-4	9.484720612650488E-8
