gene	missenseDriverLikelihood	missenseExpDriversPerSample	missenseExpPassengersPerLoad	nonsenseDriverLikelihood	nonsenseExpDriversPerSample	nonsenseExpPassengersPerLoad	spliceDriverLikelihood	spliceExpDriversPerSample	spliceExpPassengersPerLoad	indelDriverLikelihood	indelExpDriversPerSample	indelExpPassengersPerLoad
CDHR5	0.34107284315852326	0.0034842855714264575	2.6379184702888783E-7	0.49288852695538343	2.7973242165458764E-4	1.1278592172734405E-8	0.0	0.0	1.1120426939879246E-8	0.04237104865641269	3.607069976425598E-5	2.161818977839062E-7
CDIP1	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6720396349414338	3.8140728430274335E-4	4.935738698987715E-8
CDIPT	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.5561016286179054	1.5780409438646576E-4	4.936339407685968E-9	0.3499304867887655	9.929923007626716E-5	4.8917088697834243E-8
CDK1	0.022806656610669614	5.8246285328043843E-5	9.780126463167643E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDK10	0.4036024845894643	0.0017179447414421012	9.948292495872554E-8	0.4361397235945361	1.2376269114487405E-4	6.2703670080670785E-9	0.7180698617972681	4.075311360937957E-4	6.2703670080670785E-9	0.0	0.0	7.524901214978075E-8
CDK11A	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CDK11B	0.0	0.0	2.446493926773434E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0027540354400746015	7.815083541641888E-7	7.504177370348965E-8
CDK12	0.0	0.0	3.892149428957736E-7	0.5201244745590717	0.0014759491332550275	5.3364207209020074E-8	0.5637495223264288	1.599743252912681E-4	4.85129156445637E-9	0.7337158896912108	0.003539492089883821	3.4063947628263374E-7
CDK13	0.04238313232698847	6.013497776246945E-4	5.324554206676869E-7	0.16059471644284323	1.822868518079946E-4	3.733818051498394E-8	0.0	0.0	0.0	0.1858140279396062	7.381942086136455E-4	8.577336614525506E-7
CDK14	0.0	0.0	2.668902465571019E-7	0.18453514332022566	1.5709575197522048E-4	2.7204952082239596E-8	0.18453514332022564	5.236525065840682E-5	9.068317360746532E-9	0.5127113612326842	4.36473917053931E-4	1.100039660971556E-7
CDK15	0.0	0.0	2.1128811185770568E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0
CDK16	0.523615448155454	0.0023773686635888947	8.476159366519025E-8	0.23407471659878487	6.642301833109673E-5	8.517416155469519E-9	0.0	0.0	0.0	0.14669294357120113	8.325365696435932E-5	1.2842102611340868E-7
CDK17	0.2452051903611748	9.741409378707285E-4	1.1751096749264067E-7	0.23259456975875445	1.3200599872801048E-4	1.706775204052874E-8	0.23259456975875445	6.600299936400524E-5	8.53387602026437E-9	0.0	0.0	1.504980242995615E-7
CDK18	0.1703269909439924	0.001160002208472139	2.2143163394873051E-7	0.49273267683807387	2.796439709637196E-4	1.128205841242063E-8	0.49273267683807387	1.398219854818598E-4	5.641029206210315E-9	0.0	0.0	2.2574703644934226E-7
CDK19	0.2115979526410144	0.0011408516175310083	1.6657997997122953E-7	0.533050498572883	1.512629110592744E-4	5.192677815233295E-9	0.533050498572883	3.025258221185488E-4	1.038535563046659E-8	0.0	0.0	7.524901214978075E-8
CDK2	0.007080078949518531	1.6072823948963746E-5	8.833354751354039E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0063174270671992536	3.585372909874718E-6	1.4954726400729143E-7
CDK20	0.01688422562715773	6.707694630539394E-5	1.5305733999298403E-7	0.4571911731418523	2.5947285649367325E-4	1.207253180279519E-8	0.0	0.0	0.0	0.4427623742457128	3.769259712647952E-4	1.25794742612098E-7
CDK2AP1	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6428775854420944	1.8242837271342067E-4	2.6873108912026877E-8
CDK2AP2	0.16443338065833749	1.8664401890844208E-4	3.7167430175163405E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDK3	0.0	0.0	1.3344512327855095E-7	0.7912072086731211	4.4903927847509713E-4	4.64372996304802E-9	0.7912072086731211	2.2451963923754856E-4	2.32186498152401E-9	0.0	0.0	0.0
CDK4	0.05000449447822188	1.4189697638541964E-4	1.0564355612368584E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDK5	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.0	0.0	7.524901214978075E-8
CDK5R1	0.478098750543215	0.0018993707456313876	8.125270600182219E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.05247165961750629	4.466940376064667E-5	2.139017147931116E-7
CDK5R2	0.0	0.0	1.0008384245891322E-7	0.4915242977267624	1.3947908562053418E-4	5.65446689783333E-9	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CDK5RAP1	0.26217688940814565	0.0020831307898490576	2.2973742388495253E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDK5RAP2	0.16969532872758103	0.002552171516050452	4.893671490404457E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	2.2240853879758492E-8	0.0	0.0	4.514940728986845E-7
CDK5RAP3	0.39492760960245626	0.002129291879241393	1.278446029043256E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CDK6	0.0	0.0	1.4456555021843022E-7	0.2976957824290838	1.6895333849550727E-4	1.5619845482132865E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDK7	0.0	0.0	6.672256163927548E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDK8	0.003512400172429108	1.6944041694465052E-5	1.8838324835642818E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0
CDK9	0.3673531565537373	0.0014594052757526453	9.849424201805142E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.3604927283287231	2.0459292186647166E-4	9.62445809117301E-8
CDKAL1	0.0	0.0	2.3352896573746418E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.06113734763820496	1.0409310040557031E-4	4.238909228072886E-7
CDKL1	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.451494560005988	2.5623981839159365E-4	8.254898503666049E-8
CDKL2	0.0	0.0	1.668064040981887E-7	0.41061170892859855	3.49555938361463E-4	1.966274829023941E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDKL3	0.15873257918431846	0.0010359958346309094	2.1517081647187304E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0
CDKL4	0.1133420980583136	3.216291091325585E-4	9.860014419209142E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDKL5	0.12433303474055309	0.0016935260123571363	4.6741394452000596E-7	0.31778954372745394	2.7053593393370085E-4	2.2759414609801603E-8	0.31778954372745394	2.7053593393370085E-4	2.2759414609801603E-8	0.0	0.0	1.504980242995615E-7
CDKN1A	0.27874159570819035	7.118826224102479E-4	7.218631250730861E-8	0.7199470219273143	4.085964937158424E-4	6.228617363905812E-9	0.0	0.0	0.0	0.9589330946619912	0.003265379436987484	3.7082928704804666E-8
CDKN1B	0.5614143696841373	0.0023896752398587	7.31588918821266E-8	0.9054029714473945	7.707743797792802E-4	3.155878034246764E-9	0.9408768571546215	0.0010679646505727827	2.6298983618723017E-9	0.9320440788736093	0.003702785784401399	7.159062308285043E-8
CDKN1C	0.08191402910539343	1.627123166111674E-4	7.146655574703103E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6689577547295528	5.69487305388382E-4	7.473180580933976E-8
CDKN2A	0.7043856584848068	0.007995296918102234	1.3149430748800872E-7	0.7455422063966637	4.2312270510593854E-4	5.659358606097548E-9	0.9333562921515073	5.297141272142493E-4	1.4822129682636408E-9	0.9450388585674006	0.004290755316991603	6.61723455908399E-8
CDKN2AIP	0.0	0.0	1.0008384245891322E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.00304218024250158	2.58982427000702E-6	2.2506027327525277E-7
CDKN2AIPNL	0.13149432588206794	2.6119758262612813E-4	6.760707727129326E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKN2B	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKN2C	0.0	0.0	5.5602134699396236E-8	0.7360866547321254	2.0887816536098905E-4	2.9348290745105254E-9	0.0	0.0	0.0	0.0	0.0	0.0
CDKN2D	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKN3	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDNF	0.0	0.0	6.672256163927548E-8	0.0	0.0	0.0	0.3491310801793805	9.90723837058401E-5	7.237940270303322E-9	0.8521115419094321	9.672094686826697E-4	4.4513841518677955E-8
CDO1	0.6235752025760788	0.003362068345330731	7.953408470411967E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6797095674531296	5.786403809192363E-4	7.230461595053396E-8
CDON	0.0	0.0	5.004192122945661E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	2.2240853879758492E-8	0.0	0.0	7.524901214978075E-8
CDPF1	0.488007830436715	8.308873389955419E-4	3.416142909251267E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5982178468314471	1.6975534813605195E-4	3.023371012534551E-8
CDR1	0.0	0.0	3.0025152737673965E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDR2	0.0	0.0	1.223246963386717E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.502570908794983	2.8522753053063736E-4	7.486209545548145E-8
CDR2L	0.3413828471524546	0.0015499788746989992	1.1718566287347858E-7	0.671667382176724	5.717940256896061E-4	1.0953596665449106E-8	0.0	0.0	0.0	0.31355907401746785	1.7795634166712138E-4	1.0330800315873262E-7
CDRT1	0.0	0.0	2.3352896573746418E-7	0.18380780726475673	1.0431771127398226E-4	1.8152811296424225E-8	0.18380780726475673	1.0431771127398226E-4	1.8152811296424225E-8	0.0	0.0	7.524901214978075E-8
CDRT15	0.0	0.0	7.784298857915473E-8	0.735575954124617	4.174664892875238E-4	5.881016566608951E-9	0.735575954124617	2.087332446437619E-4	2.9405082833044753E-9	0.0	0.0	0.0
CDRT15L2	0.0	0.0	1.5568597715830946E-7	0.710083947363629	6.044982525797069E-4	9.671970846122848E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CDRT4	0.38243323461805373	7.596573899904586E-4	4.807324266449237E-8	0.6548557174475755	3.716547772120179E-4	7.676303555682551E-9	0.0	0.0	0.0	0.0	0.0	0.0
CDS1	0.0	0.0	1.668064040981887E-7	0.4213034237354011	1.1955261740505138E-4	6.4353529967087305E-9	0.42130342373540114	3.586578522151542E-4	1.930605899012619E-8	0.639789841375955	0.003994147704390184	5.963200892610547E-7
CDS2	0.2146722922935777	6.700894481354582E-4	9.606497337153326E-8	0.47380913164472116	1.3445208048942144E-4	5.851467107976497E-9	0.47380913164472116	1.3445208048942144E-4	5.851467107976497E-9	0.2984666326898639	2.54086236682631E-4	1.583690786405911E-7
CDSN	0.021755572332096556	1.1112380873375085E-4	1.9581292237004833E-7	0.5899103861953727	5.021938588496362E-4	1.368111476735296E-8	0.0	0.0	0.0	0.0	0.0	0.0
CDT1	0.0	0.0	2.2240853879758495E-7	0.0	0.0	0.0	0.08858004298450113	2.5136221051220525E-5	1.0135379043538739E-8	0.0	0.0	7.524901214978075E-8
CDV3	0.0	0.0	7.784298857915473E-8	0.7138889987275376	2.0257917103505609E-4	3.1816764863461158E-9	0.7138889987275376	2.0257917103505609E-4	3.1816764863461158E-9	0.12928769523160963	3.668776822690398E-5	6.55202408004802E-8
CDX1	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7109621931653703	6.052459079160361E-4	6.524942831473507E-8
CDX2	0.0	0.0	1.5568597715830946E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.6443087508149826	9.141724614287495E-4	1.3382707565747031E-7
CDX4	0.0	0.0	2.3352896573746418E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDYL	0.0	0.0	1.7792683103806794E-7	0.36233168653238446	2.0563659848602976E-4	1.4182287783585272E-8	0.0	0.0	0.0	0.45670365137120594	5.183923398084062E-4	1.6353005415559857E-7
CDYL2	0.0	0.0	4.6705793147492837E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CEACAM1	0.0	0.0	1.1120426939879247E-7	0.0	0.0	0.0	0.4290605276337509	2.4350767743118668E-4	1.2698181379084158E-8	0.0	0.0	1.504980242995615E-7
CEACAM16	0.4987403313849107	0.0039627495115713675	1.5607820263678113E-7	0.0	0.0	0.0	0.08627626933322304	2.448248278468304E-5	1.0160997990113796E-8	0.0	0.0	0.0
CEACAM18	0.21389603968480925	0.0018816053434248259	2.709961613928792E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.05744877111031954	3.260429688440383E-5	1.4185209774902067E-7
CEACAM19	0.0	0.0	1.0008384245891322E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.5317469747700874	7.54465060684006E-4	1.7617788792348645E-7
CEACAM21	0.08470572864085535	3.8458900631489377E-4	1.6285540917023005E-7	0.5010556705194151	4.2655136536840106E-4	1.6645421889167648E-8	0.0	0.0	0.0	0.5726862703498335	3.2502058476154005E-4	6.430987206842701E-8
CEACAM3	0.0	0.0	1.0008384245891322E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.260216209782047	1.4768229840070773E-4	1.1133599883664319E-7
CEACAM4	0.0	0.0	1.223246963386717E-7	0.0	0.0	0.0	0.0	0.0	2.2240853879758492E-8	0.7709561413621783	0.0010938651267908318	8.617662050735056E-8
CEACAM5	0.0	0.0	4.2257622371541136E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.4705144637658614	5.34068630835257E-4	1.593730541968635E-7
CEACAM6	0.0	0.0	1.4456555021843022E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.4605963455506872	2.614054174521494E-4	8.117918429458495E-8
CEACAM7	0.2417180564971484	9.602873981157995E-4	1.1805386533574346E-7	0.47986057411411454	2.7233857781731814E-4	1.156834496822945E-8	0.0	0.0	0.0	0.13904444010545625	3.94564245475188E-5	6.478605538692581E-8
CEACAM8	0.495524181675034	0.0030935107823072496	1.2341970257360876E-7	0.6682879693214019	7.585561513296276E-4	1.4755117608961334E-8	0.0	0.0	0.0	0.45807866379430817	2.599765401783815E-4	8.155809042473505E-8
CEBPA	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.602881421652629	6.843148940438468E-4	1.195311229078599E-7
CEBPB	0.0	0.0	1.1120426939879247E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.11245668274535825	6.382331597352908E-5	1.335735157271025E-7
CEBPD	0.0	0.0	1.1120426939879247E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CEBPE	0.42871173866033113	0.0013382034975208974	6.988266309022272E-8	0.6620439972873735	1.8786719559800612E-4	3.758215037059396E-9	0.0	0.0	0.0	0.7920998740471045	8.990917980103342E-4	6.257711641508154E-8
CEBPG	0.0	0.0	4.4481707759516984E-8	0.7109531675195168	2.0174607477852348E-4	3.2143241828027296E-9	0.0	0.0	0.0	0.0	0.0	0.0
CEBPZ	0.0	0.0	2.7801067349698117E-7	0.10692499356285638	9.102581744851565E-5	2.979412608274933E-8	0.10692499356285637	3.0341939149505213E-5	9.931375360916444E-9	0.35450757164598845	0.0013077748102718076	6.314446785894324E-7
CEBPZ-AS1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.8598666499322779	7.320090663441639E-4	3.1634688485506505E-8
CECR1	0.25777410007622353	0.0014629631105347533	1.6507737785976963E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.21721933998630955	5.547599488867157E-4	5.301312425638523E-7
CECR2	0.0	0.0	6.894664702725133E-7	0.0	0.0	5.5602134699396236E-8	0.1706959667183899	4.8438129034730396E-5	9.222214913055333E-9	0.48677506425023687	0.0013813140302220115	3.861966942580437E-7
CECR5	0.0	0.0	1.668064040981887E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.14493564628154246	1.2338448888894082E-4	1.9302824382541392E-7
CECR6	0.25141510907426384	0.0019976228870826865	2.3308834045943945E-7	0.7825292459351303	4.4411421449212844E-4	4.836735264277662E-9	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CEL	0.0	0.0	1.5568597715830946E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.03833837632477288	2.175844286309471E-5	1.447281744078301E-7
CELA1	0.0	0.0	1.4456555021843022E-7	0.4279870613157396	1.2144922284782622E-4	6.361028093303945E-9	0.4279870613157396	1.2144922284782622E-4	6.361028093303945E-9	0.0	0.0	7.524901214978075E-8
CELA2A	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA2B	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA3A	0.4374288069131706	0.001613670400076963	8.132841406563623E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CELA3B	0.393608790069112	0.0011169375427613846	6.74332914702142E-8	0.7429982402133566	2.1083945522512956E-4	2.8579692931277644E-9	0.7429982402133566	2.1083945522512956E-4	2.8579692931277644E-9	0.0	0.0	0.0
CELF1	0.036112279501859246	1.5371288096705128E-4	1.6078264461069482E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	2.2240853879758492E-8	0.19622292034195288	1.1136374593754419E-4	1.2096686246580735E-7
CELF2	0.0	0.0	2.3352896573746418E-7	0.0	0.0	0.0	0.0	0.0	2.2240853879758492E-8	0.0	0.0	2.2574703644934226E-7
CELF3	0.2643987351782058	0.001800672430271549	1.9632480293600468E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.5238467535841045	5.946047146244092E-4	1.4332024569882908E-7
CELF4	0.1561963373148652	0.0012410605689035829	2.627367955097915E-7	0.5515275743729702	4.695183663788055E-4	1.4961614531207443E-8	0.32729136155945526	9.28749607149419E-5	7.480807265603722E-9	0.19950282954709722	1.1322521540697912E-4	1.204732426105512E-7
CELF5	0.014937527881750257	7.205958399255232E-5	1.8622335929093318E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CELF6	0.292697324490771	0.0019103400860634885	1.8090667772977448E-7	0.5599834527549894	3.178112671708226E-4	9.78634373195213E-9	0.5599834527549894	4.767169007562339E-4	1.4679515597928196E-8	0.0	0.0	0.0
CELSR1	0.0	0.0	1.0008384245891322E-6	0.0	0.0	2.2240853879758492E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	8.277391336475882E-7
CELSR2	0.0	0.0	9.007545821302189E-7	0.0	0.0	5.5602134699396236E-8	0.10997167923383248	3.1206492404606265E-5	9.897494915503578E-9	0.0	0.0	6.772411093480268E-7
CELSR3	0.0	0.0	1.4234146483045435E-6	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	5.267430850484653E-7
CEMP1	0.04181814639968502	9.493336299587973E-5	8.5243130384643E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CEND1	0.3849277436120875	0.0010923034722249928	6.839866089908456E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.8066544302914187	4.5780614658990845E-4	2.909812624821463E-8
CENPA	0.0	0.0	7.784298857915473E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5329978843070092	1.5124798079086527E-4	3.514144787775518E-8
CENPB	0.0	0.0	2.0016768491782644E-7	0.5976491207604876	5.087818848698816E-4	1.3422940670337525E-8	0.0	0.0	0.0	0.6386790203193071	0.0016311325717575948	2.447014211096683E-7
CENPBD1	0.006407245861134786	9.090870972098164E-6	5.524587815197327E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPC	0.18624210005425962	0.0019025867201910743	3.257760698314622E-7	0.23715117699591606	1.3459204142787518E-4	1.696640920477958E-8	0.23715117699591606	1.3459204142787518E-4	1.696640920477958E-8	0.6268847783658205	0.0026683517807852743	4.211482776902777E-7
CENPE	0.4412621439581159	0.013272924875017108	6.586207717058052E-7	0.2556650296333267	4.3529800732121463E-4	4.966393594055864E-8	0.042997895242848694	4.880578347655924E-5	4.2569087949050264E-8	0.0	0.0	1.504980242995615E-7
CENPF	0.0	0.0	1.1009222670480455E-6	0.0928447517123412	3.161569297809576E-4	1.2105544394053113E-7	0.0928447517123412	2.6346410815079798E-5	1.0087953661710929E-8	0.0	0.0	9.782371579471497E-7
CENPH	0.2712624258004914	4.618543004548662E-4	4.86232377133828E-8	0.748775886234068	6.374369065556765E-4	8.381158208009878E-9	0.0	0.0	0.0	0.6382069384176969	0.0010866179428224124	1.633474229202786E-7
CENPI	0.0	0.0	2.668902465571019E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0
CENPJ	0.1399593025392933	0.002065233749160968	4.973290265545981E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	2.2240853879758492E-8	0.0	0.0	2.2574703644934226E-7
CENPK	0.0	0.0	1.3344512327855095E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.1804139147572599	5.1195776037814956E-5	6.16730432862222E-8
CENPL	0.0056074720165436515	2.386835421343779E-5	1.6587104185502783E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CENPM	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPN	0.03353818992175185	7.613664000397696E-5	8.597974359326889E-8	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.0	0.0	7.524901214978075E-8
CENPO	0.0025146381249194234	5.7085996025412565E-6	8.873970472264675E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.08924983901087465	2.5326288028057505E-5	6.853304992968547E-8
CENPP	0.4552778127673058	0.001550321723384696	7.26905194278288E-8	0.6629296602791531	3.7623703761586444E-4	7.49673217293191E-9	0.0	0.0	0.0	0.0	0.0	0.0
CENPQ	0.5405366895431297	0.001840647069953904	6.131313810588818E-8	0.8668538381541896	2.459857656510186E-4	1.4806421651316723E-9	0.8668538381541896	9.839430626040744E-4	5.922568660526689E-9	0.2057446627886933	5.838384301608777E-5	5.976692951984183E-8
CENPT	0.0	0.0	1.5568597715830946E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.127035669686349	7.209742887988024E-5	1.3137940699619428E-7
CENPU	0.0	0.0	1.1120426939879247E-7	0.3651952861429343	2.072617969029139E-4	1.41185988830769E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
CENPV	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5898267937266906	3.3474846409006277E-4	6.173025716474958E-8
CENPW	0.0	0.0	1.1120426939879246E-8	0.6302370522813695	1.7884138827507648E-4	4.11192184517942E-9	0.0	0.0	0.0	0.0	0.0	0.0
CEP104	0.32403736757795654	0.00321830529660286	2.6309475737782244E-7	0.1563697297014375	4.437279503446013E-5	9.381528785125745E-9	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.504980242995615E-7
CEP112	0.1376808557329883	0.001406501363901129	3.4521685353649784E-7	0.30535518323558086	5.199009930231229E-4	4.634848160396718E-8	0.30535518323558086	8.665016550385382E-5	7.72474693399453E-9	0.0	0.0	2.2574703644934226E-7
CEP120	0.0	0.0	3.113719543166189E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.23971655936892294	3.4011997640312567E-4	2.8605288930662513E-7
CEP128	0.31824318693360476	0.0054184424563042816	4.548856098281857E-7	0.6746394266278959	0.0026801793339360225	5.065407879422386E-8	0.6963301315193695	9.87982592961648E-4	1.6884692931407957E-8	0.255113245147748	5.067516220301465E-4	3.9236394726261507E-7
CEP135	0.2232954792848199	0.002914753702355765	3.97315150318406E-7	0.4091074331109863	9.287342408875966E-4	5.25678209552559E-8	0.4091074331109863	1.1609178011094958E-4	6.570977619406987E-9	0.10791432781062427	1.531134049526451E-4	3.3564282792611834E-7
CEP152	0.1784702890746713	0.0025322118200152	4.567880564642617E-7	0.4385594617646933	4.977973459304124E-4	2.4973833946128836E-8	0.4385594617646933	7.466960188956185E-4	3.746075091919325E-8	0.3060384612048083	6.947524658451949E-4	4.1775936211423935E-7
CEP164	0.0	0.0	5.449009200540831E-7	0.0	0.0	2.2240853879758492E-8	3.4725199718612996E-5	3.941566369876617E-8	4.4480163123331214E-8	0.016377421935670877	3.717916443966147E-5	5.92133018620491E-7
CEP170	0.035280342968378856	6.707670201138999E-4	7.18782329053529E-7	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
CEP170B	0.0	0.0	5.671417739338416E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.2635389151154685	5.234881968808966E-4	3.8792578387021773E-7
CEP19	0.0	0.0	4.4481707759516984E-8	0.6708773245926478	3.807476303022973E-4	7.319969332250104E-9	0.0	0.0	0.0	0.0	0.0	0.0
CEP192	0.0	0.0	8.11791166611185E-7	0.12133395438268403	2.4101523288274355E-4	6.839799095387978E-8	0.12133395438268403	1.3772299021871058E-4	3.908456625935987E-8	0.0	0.0	7.524901214978075E-7
CEP250	0.30776427499676573	0.0068120355986798315	6.00440630795679E-7	0.3119264024326277	6.19604091097728E-4	5.356170519705487E-8	0.3119264024326277	2.655446104704549E-4	2.2955016513023515E-8	0.0	0.0	8.277391336475882E-7
CEP290	0.0	0.0	6.894664702725133E-7	0.16431444231766917	4.6627253779134276E-4	9.293180188918604E-8	0.24028585665242655	2.7274217554191436E-4	3.379338250515856E-8	0.5216437703866947	0.0047368333292775915	1.1518666794910374E-6
